股票代號,股票名稱,股數,持股權重,收盤價
2059,川湖,221000,2.2012,3855.0
2308,台達電,156000,0.7883,2015.0
2330,台積電,1134000,6.1076,2050.0
2337,旺宏,771000,0.2471,132.5
2344,華邦電,771000,0.1757,91.1
2345,智邦,618000,3.2956,2190.0
2360,致茂,414000,2.2572,2025.0
2368,金像電,264000,0.8496,1225.0
2383,台光電,376000,3.8501,3950.0
2408,南亞科,2829000,1.5575,220.0
2449,京元電子,166000,0.2077,281.0
2486,一詮,1298000,0.6835,204.5
3017,奇鋐,431000,2.8543,2565.0
3036,文曄,1000000,0.5771,217.5
3037,欣興,1899000,3.4244,710.0
3081,聯亞,195000,1.4833,2935.0
3105,穩懋,3027000,4.7661,617.0
3131,弘塑,132000,1.1269,3280.0
3163,波若威,786000,2.7072,1260.0
3189,景碩,484013,0.5541,473.5
3260,威剛,293000,0.2789,393.5
3324,雙鴻,100000,0.2766,1050.0
3443,創意,215000,2.0471,3735.0
3491,昇達科,83000,0.3741,1775.0
3529,力旺,139000,1.6211,4400.0
3533,嘉澤,399000,2.7857,2635.0
3653,健策,110000,1.4686,5370.0
3661,世芯-KY,69000,0.6652,3985.0
3665,貿聯-KY,447000,2.9246,2425.0
3711,日月光投控,275000,0.3375,472.0
4749,新應材,599000,1.5676,990.0
4991,環宇-KY,587000,1.1303,721.0
5274,信驊,39000,1.4962,15245.0
5289,宜鼎,102000,0.2767,1120.0
5347,世界,2402000,0.888,138.5
6223,旺矽,248000,3.387,4940.0
6271,同欣電,1800000,0.888,187.5
6274,台燿,543000,1.372,963.0
6442,光聖,542000,3.4165,2340.0
6510,精測,291000,2.9488,4105.0
6515,穎崴,129000,3.7037,10715.0
6531,愛普*,604000,1.0956,720.0
6584,南俊國際,743000,1.4485,787.0
6669,緯穎,264000,2.7946,4220.0
6781,AES-KY,198000,0.8877,1020.0
6805,富世達,255000,1.2852,1915.0
7751,竑騰,331000,1.7123,1930.0
7769,鴻勁,165000,1.9506,4465.0
8021,尖點,584920,0.6502,405.0
8046,南電,938000,1.9858,789.0
8299,群聯,615000,2.6744,1765.0
8358,金居,1728000,1.9651,393.5
8996,高力,1310000,4.181,1215.0
