股票代號,股票名稱,股數,持股權重
1303,南亞,6899000,1.24
1319,東陽,573000,0.18
1560,中砂,516000,0.51
2059,川湖,137000,1.58
2308,台達電,1939000,5.87
2317,鴻海,4525000,3.4
2327,國巨*,1119000,0.82
2330,台積電,2045000,9.44
2344,華邦電,1000,0.0
2345,智邦,1665000,4.99
2354,鴻準,3805000,0.8
2357,華碩,1000,0.0
2368,金像電,3389000,6.17
2383,台光電,1391000,6.31
2439,美律,1000,0.0
2449,京元電子,5509000,3.7
2454,聯發科,1000,0.0
2884,玉山金,1010,0.0
3008,大立光,1000,0.01
3017,奇鋐,1442000,6.11
3037,欣興,1000,0.0
3044,健鼎,93000,0.09
3045,台灣大,1000,0.0
3211,順達,468000,0.4
3217,優群,172000,0.09
3231,緯創,3954000,1.79
3406,玉晶光,175000,0.26
3515,華擎,1000000,0.79
3533,嘉澤,244000,0.94
3583,辛耘,1000,0.0
3653,健策,508000,4.28
3661,世芯-KY,301000,2.94
3665,貿聯-KY,1329848,7.09
3711,日月光投控,1000,0.0
3715,定穎投控,967000,0.38
4958,臻鼎-KY,1655000,0.74
4966,譜瑞-KY,1000,0.0
5274,信驊,1000,0.02
5347,世界,684000,0.19
5536,聖暉*,494000,1.06
6139,亞翔,710000,1.03
6191,精成科,2548000,0.92
6223,旺矽,571000,3.46
6274,台燿,2814000,3.71
6510,精測,60000,0.29
6515,穎崴,44000,0.33
6669,緯穎,488000,6.63
6805,富世達,716000,3.29
8210,勤誠,1021000,3.1
8299,群聯,118000,0.44
