股票代號,股票名稱,股數,持股權重,收盤價
1519,華城,211000,0.8631,812.0
2059,川湖,191000,3.0312,3455.0
2308,台達電,280000,1.9314,1475.0
2317,鴻海,349000,0.327,197.0
2330,台積電,677000,5.9559,1855.0
2344,華邦電,663000,0.2989,93.1
2345,智邦,531000,4.0079,1660.0
2360,致茂,370000,2.7094,1610.0
2368,金像電,227000,0.9758,946.0
2383,台光電,323000,4.1978,2860.0
2408,南亞科,2432000,2.413,211.0
2449,京元電子,564000,0.7524,280.5
2486,一詮,1230000,0.8146,145.0
3017,奇鋐,370000,3.6804,2110.0
3037,欣興,1277000,2.8373,488.5
3105,穩懋,923000,1.6217,376.5
3163,波若威,676000,2.6626,866.0
3189,景碩,457013,0.715,332.0
3324,雙鴻,64000,0.2811,920.0
3443,創意,66000,0.7142,2355.0
3529,力旺,67000,0.8807,2725.0
3533,嘉澤,343000,3.5147,2125.0
3653,健策,100000,1.8969,3950.0
3661,世芯-KY,59000,0.7328,2730.0
3665,貿聯-KY,100000,0.8697,1910.0
4749,新應材,526000,2.0981,828.0
4991,環宇-KY,511000,0.9961,420.0
5274,信驊,29000,1.551,11315.0
5289,宜鼎,90000,0.381,931.0
5347,世界,2277000,1.3202,118.0
5439,高技,205000,0.2746,282.5
6223,旺矽,196000,3.522,3950.0
6274,台燿,230000,0.6541,623.0
6442,光聖,310000,2.9441,2030.0
6510,精測,142000,2.1861,3355.0
6515,穎崴,111000,3.9671,7290.0
6531,愛普*,367000,0.8108,460.0
6584,南俊國際,566000,1.573,610.0
6669,緯穎,66000,1.0886,3420.0
6781,AES-KY,198000,0.9748,998.0
6805,富世達,219000,1.9157,1925.0
7751,竑騰,285000,1.9659,1515.0
7769,鴻勁,142000,2.4878,3855.0
8021,尖點,569920,0.6922,248.0
8046,南電,858000,2.2387,574.0
8210,勤誠,173000,0.7497,899.0
8299,群聯,434000,3.254,1650.0
8358,金居,1728000,2.0427,243.0
8996,高力,715000,3.0235,908.0
