股票代號,股票名稱,股數,持股權重
1303,南亞,3164000,0.36
1319,東陽,1499000,0.19
1326,台化,2000,0.0
1802,台玻,5996000,0.49
1815,富喬,2000,0.0
2002,中鋼,4924000,0.13
2059,川湖,2000,0.01
2308,台達電,3616000,6.55
2313,華通,2000,0.0
2327,國巨*,7937000,2.89
2330,台積電,3418000,8.87
2345,智邦,2660000,5.35
2357,華碩,3000,0.0
2368,金像電,3832000,4.17
2383,台光電,2177000,7.05
2404,漢唐,567000,0.86
2439,美律,3000,0.0
2449,京元電子,4055000,1.58
2454,聯發科,201000,0.49
3008,大立光,5000,0.02
3017,奇鋐,2502000,6.34
3037,欣興,5952000,3.53
3045,台灣大,3000,0.0
3211,順達,1565000,0.69
3217,優群,353000,0.08
3324,雙鴻,156000,0.21
3376,新日興,1395000,0.37
3533,嘉澤,2000,0.0
3583,辛耘,3000,0.0
3653,健策,1117000,5.24
3661,世芯-KY,568000,2.58
3665,貿聯-KY,2193848,5.33
3711,日月光投控,1237000,0.58
4979,華星光,1219000,0.63
5274,信驊,104000,1.39
5536,聖暉*,2000,0.0
6139,亞翔,1689000,1.22
6191,精成科,3378000,0.45
6223,旺矽,1184000,4.82
6274,台燿,3475000,2.4
6488,環球晶,1694000,1.09
6510,精測,359000,1.82
6515,穎崴,236000,1.7
6669,緯穎,787000,4.55
6805,富世達,1124000,2.85
8046,南電,4559000,2.94
8210,勤誠,1806000,2.33
8299,群聯,696000,1.69
8358,金居,1864000,0.66
8996,高力,1000,0.0
