股票代號,股票名稱,股數,持股權重
2330,台積電,876000,9.15
3665,貿聯-KY,744848,6.55
3661,世芯-KY,166000,6.27
3017,奇鋐,649000,6.2
2308,台達電,976000,5.81
2345,智邦,621000,5.71
2383,台光電,517000,5.56
2317,鴻海,2463000,4.37
2368,金像電,903000,3.74
3653,健策,262000,3.51
2454,聯發科,272000,3.36
2059,川湖,121000,3.34
8210,勤誠,545000,2.92
2884,玉山金,9455010,2.9
2357,華碩,460000,2.62
4958,臻鼎-KY,1841000,2.53
8046,南電,1645000,2.5
3044,健鼎,789000,2.27
1303,南亞,4857000,1.8
6805,富世達,128000,1.22
2382,廣達,455000,1.09
6274,台燿,413000,1.08
3231,緯創,998000,1.03
5274,信驊,22000,1.03
6515,穎崴,85000,0.94
4770,上品,360000,0.88
6510,精測,93000,0.88
6223,旺矽,72000,0.81
3533,嘉澤,68000,0.8
8996,高力,193000,0.63
6472,保瑞,76000,0.54
3217,優群,322000,0.5
3376,新日興,229000,0.48
6139,亞翔,146000,0.44
1210,大成,754000,0.37
6143,振曜,343000,0.35
2886,兆豐金,818000,0.31
2891,中信金,774000,0.3
5347,世界,232000,0.2
2618,長榮航,430000,0.15
6757,台灣虎航,192000,0.14
3045,台灣大,43000,0.04
6669,緯穎,1000,0.03
3008,大立光,1000,0.02
1560,中砂,1000,0.0
2327,國巨,1000,0.0
2439,美律,1000,0.0
3605,宏致,1000,0.0
6278,台表科,1000,0.0
8069,元太,1000,0.0
