股票代號,股票名稱,股數,持股權重
1303,南亞,5445000,2.9079
1815,富喬,10877000,3.0526
2059,川湖,205000,6.7292
2301,光寶科,659000,0.4807
2308,台達電,382000,1.6511
2330,台積電,1116000,6.3698
2345,智邦,1074000,5.3416
2357,華碩,196000,0.4758
2360,致茂,76000,0.3653
2376,技嘉,508000,0.4343
2383,台光電,465000,5.9634
2404,漢唐,155000,0.3927
2454,聯發科,145000,1.5161
2455,全新,2753000,3.4426
3008,大立光,293000,5.135
3017,奇鋐,1001000,8.4635
3026,禾伸堂,261000,0.4333
3037,欣興,2482000,5.3022
3081,聯亞,63000,0.4729
3189,景碩,844013,1.6371
3231,緯創,7245000,3.3974
3443,創意,164000,2.2566
3653,健策,33000,0.4591
3661,世芯-KY,215000,2.1488
3665,貿聯-KY,1161000,5.898
4958,臻鼎-KY,1000000,1.0965
5274,信驊,11000,0.4551
5289,宜鼎,99952,0.3219
5347,世界,629000,0.2234
6139,亞翔,250000,0.4357
6187,萬潤,134000,0.4141
6213,聯茂,373000,0.4567
6223,旺矽,268000,3.2719
6274,台燿,113000,0.3653
6584,南俊國際,2231000,3.3499
6669,緯穎,429675,2.6102
8021,尖點,2682000,2.6678
8046,南電,968000,2.4186
8150,南茂,1957000,0.4176
8996,高力,1630000,5.0185
