股票代號,股票名稱,股數,持股權重
2059,川湖,358000,3.4097
2308,台達電,357000,1.4414
2327,國巨*,200000,0.2002
2330,台積電,1761000,7.8846
2337,旺宏,1271000,0.4064
2344,華邦電,893000,0.2329
2345,智邦,916000,4.5681
2360,致茂,207000,0.904
2368,金像電,669000,1.6715
2383,台光電,536000,4.8693
2408,南亞科,3280000,1.9996
2454,聯發科,180000,1.2232
2455,全新,1927000,1.4906
3017,奇鋐,501000,2.4134
3036,文曄,1177000,0.6199
3037,欣興,2902000,4.7332
3081,聯亞,380000,2.0583
3105,穩懋,3433000,3.0913
3163,波若威,923000,1.6604
3189,景碩,486013,0.4905
3260,威剛,393000,0.3283
3324,雙鴻,151000,0.2963
3443,創意,360000,3.4108
3491,昇達科,97000,0.3596
3533,嘉澤,420000,1.9518
3583,辛耘,33000,0.0593
3653,健策,197000,1.2876
3661,世芯-KY,393000,3.6056
3665,貿聯-KY,667000,2.6997
3711,日月光投控,320000,0.3262
4991,環宇-KY,692000,0.9654
5274,信驊,45000,1.4526
5289,宜鼎,142000,0.5293
6223,旺矽,339000,4.157
6274,台燿,636000,1.6017
6442,光聖,238000,0.8634
6510,精測,422000,3.1378
6515,穎崴,151000,3.0906
6531,愛普*,703000,1.5948
6584,南俊國際,1337000,1.6996
6669,緯穎,465000,4.7309
7751,竑騰,387000,1.3807
7769,鴻勁,194000,2.5806
8046,南電,1658000,2.6214
8299,群聯,711000,3.8868
8996,高力,1689000,3.5279
