股票代號,股票名稱,股數,持股權重
1519,華城,206000,1.1765
2059,川湖,135000,2.83
2308,台達電,273000,2.4587
2317,鴻海,329000,0.4247
2330,台積電,556000,6.5114
2344,華邦電,383000,0.3013
2345,智邦,493000,4.8492
2360,致茂,316000,3.0402
2368,金像電,61000,0.3438
2383,台光電,302000,5.0128
2408,南亞科,2380000,4.0382
2449,京元電子,532000,1.0563
2486,一詮,1153000,1.1553
3017,奇鋐,335000,3.81
3037,欣興,1206000,4.3001
3105,穩懋,504000,0.9992
3163,波若威,612000,3.3409
3189,景碩,252013,0.5662
3324,雙鴻,50000,0.3166
3529,力旺,21000,0.3518
3533,嘉澤,231000,2.7195
3653,健策,14000,0.3425
3661,世芯-KY,37000,0.7506
3665,貿聯-KY,128000,1.3298
4749,新應材,243000,1.3833
5274,信驊,26000,1.9732
5289,宜鼎,157000,1.2354
5347,世界,2529000,1.8812
5439,高技,186000,0.3144
6223,旺矽,177000,4.0641
6274,台燿,110000,0.359
6442,光聖,124000,1.4102
6515,穎崴,101000,4.483
6531,愛普*,245000,0.8615
6584,南俊國際,236000,0.6021
6669,緯穎,51000,1.1992
6781,AES-KY,193000,1.2161
6805,富世達,56000,0.6334
7751,竑騰,256000,2.463
7769,鴻勁,128000,3.4466
8021,尖點,515920,0.8262
8046,南電,810000,2.8234
8210,勤誠,167000,0.9137
8299,群聯,395000,4.7959
8358,金居,721000,1.2122
8996,高力,606000,3.5466
