股票代號,股票名稱,股數,持股權重
1303,南亞,5445000,2.9216
1815,富喬,10877000,3.169
2059,川湖,205000,6.6944
2301,光寶科,659000,0.4784
2308,台達電,382000,1.6323
2330,台積電,1116000,6.4759
2345,智邦,1074000,5.4499
2357,華碩,196000,0.462
2360,致茂,76000,0.3718
2376,技嘉,508000,0.4323
2383,台光電,465000,5.9723
2404,漢唐,155000,0.3895
2454,聯發科,145000,1.5279
2455,全新,2753000,3.5091
3008,大立光,293000,5.0864
3017,奇鋐,1001000,8.0202
3026,禾伸堂,261000,0.4042
3037,欣興,2482000,5.5621
3081,聯亞,63000,0.4772
3189,景碩,844013,1.5881
3231,緯創,7245000,3.3157
3443,創意,164000,2.3094
3653,健策,33000,0.4498
3661,世芯-KY,215000,2.1141
3665,貿聯-KY,1161000,5.9195
4958,臻鼎-KY,1000000,1.1265
5274,信驊,11000,0.4767
5289,宜鼎,99952,0.3264
5347,世界,629000,0.2244
6139,亞翔,250000,0.4321
6187,萬潤,134000,0.4229
6213,聯茂,373000,0.4636
6223,旺矽,268000,3.2827
6274,台燿,113000,0.369
6584,南俊國際,2231000,3.4071
6669,緯穎,229675,1.3801
8021,尖點,2682000,2.6926
8046,南電,968000,2.5382
8150,南茂,1957000,0.4233
8996,高力,1630000,4.6896
