股票代號,股票名稱,股數,持股權重
1303,南亞,5445000,3.0603
1815,富喬,11420868,3.3957
2059,川湖,205000,6.1955
2301,光寶科,659000,0.458
2330,台積電,1116000,6.6643
2345,智邦,1074000,4.9583
2357,華碩,196000,0.4617
2360,致茂,76000,0.3985
2376,技嘉,508000,0.4461
2383,台光電,465000,5.9328
2404,漢唐,155000,0.4025
2454,聯發科,145000,1.6481
2455,全新,2150000,2.7782
3008,大立光,293000,4.5764
3017,奇鋐,1001000,7.9743
3026,禾伸堂,261000,0.5055
3037,欣興,2482000,5.9847
3081,聯亞,63000,0.4433
3189,景碩,844013,1.7365
3231,緯創,7245000,3.3266
3443,創意,164000,2.5389
3653,健策,33000,0.4338
3661,世芯-KY,215000,1.8044
3665,貿聯-KY,1161000,5.8115
3711,日月光投控,250000,0.3795
4958,臻鼎-KY,1000000,1.2382
5274,信驊,11000,0.5037
5289,宜鼎,99952,0.3247
5347,世界,629000,0.2493
6139,亞翔,250000,0.4434
6187,萬潤,134000,0.4101
6213,聯茂,373000,0.5147
6223,旺矽,268000,3.7656
6274,台燿,113000,0.4011
6515,穎崴,51000,0.7946
6584,南俊國際,2231000,3.1067
6669,緯穎,429675,2.334
8021,尖點,2682000,2.9609
8046,南電,968000,2.6838
8150,南茂,1957000,0.4276
8996,高力,1630000,5.3167
