股票代號,股票名稱,股數,持股權重
1303,南亞,1498000,0.28
1560,中砂,180000,0.28
2059,川湖,114000,1.7
2308,台達電,1191000,4.96
2317,鴻海,987000,0.98
2330,台積電,1688000,10.03
2344,華邦電,6588000,1.04
2345,智邦,1229000,5.58
2354,鴻準,3245000,1.05
2357,華碩,1030000,3.23
2368,金像電,1830000,3.78
2383,台光電,913000,5.45
2439,美律,1000,0.0
2449,京元電子,5977000,4.69
2454,聯發科,171000,1.1
2884,玉山金,8090010,1.25
2886,兆豐金,818000,0.16
3008,大立光,2000,0.02
3017,奇鋐,1063000,4.95
3037,欣興,1068000,0.78
3045,台灣大,43000,0.02
3131,弘塑,206000,1.55
3211,順達,1000,0.0
3217,優群,1000,0.0
3264,欣銓,1686000,0.68
3376,新日興,968000,1.06
3406,玉晶光,573000,1.16
3515,華擎,332000,0.42
3529,力旺,91000,0.87
3533,嘉澤,238000,1.78
3583,辛耘,888000,1.53
3653,健策,388000,4.09
3661,世芯-KY,202000,3.49
3665,貿聯-KY,1249848,6.43
3711,日月光投控,852000,0.67
4770,上品,345000,0.48
4958,臻鼎-KY,434000,0.35
4966,譜瑞-KY,385000,1.38
5347,世界,1480000,0.7
6139,亞翔,1000,0.0
6191,精成科,1492000,0.91
6223,旺矽,527000,4.09
6274,台燿,1911000,2.68
6472,保瑞,304000,0.96
6515,穎崴,1000,0.01
6669,緯穎,282000,4.04
6805,富世達,414000,1.85
8046,南電,1832000,1.98
8210,勤誠,822000,2.24
8996,高力,176000,0.27
