股票代號,股票名稱,股數,持股權重
2059,川湖,258000,2.7111
2308,台達電,357000,1.5513
2330,台積電,1761000,7.9655
2337,旺宏,1271000,0.3841
2344,華邦電,893000,0.1887
2345,智邦,716000,3.3588
2360,致茂,487000,2.1451
2368,金像電,669000,1.7575
2383,台光電,537000,5.0383
2408,南亞科,3280000,1.7751
2454,聯發科,180000,1.2906
2455,全新,1927000,1.2827
3017,奇鋐,501000,2.4195
3036,文曄,1177000,0.5591
3037,欣興,2302000,3.7194
3081,聯亞,380000,1.9665
3105,穩懋,3433000,3.3396
3131,弘塑,154000,0.8943
3163,波若威,923000,1.8413
3189,景碩,486013,0.4396
3260,威剛,393000,0.3481
3324,雙鴻,151000,0.3176
3443,創意,360000,3.7047
3491,昇達科,97000,0.317
3533,嘉澤,468000,2.4959
3583,辛耘,33000,0.0513
3653,健策,197000,1.4202
3661,世芯-KY,393000,3.7959
3665,貿聯-KY,667000,3.623
3711,日月光投控,320000,0.3261
4991,環宇-KY,692000,0.8802
5274,信驊,45000,1.507
5289,宜鼎,142000,0.4487
6223,旺矽,289000,2.8684
6274,台燿,636000,1.721
6442,光聖,535000,2.0765
6510,精測,422000,2.9841
6515,穎崴,151000,2.8722
6531,愛普*,703000,1.215
6584,南俊國際,1337000,1.7667
6669,緯穎,465000,4.7761
7751,竑騰,388000,1.4868
7769,鴻勁,194000,2.2225
8046,南電,1108000,1.869
8299,群聯,711000,3.4126
8996,高力,1689000,3.3862
