股票代號,股票名稱,股數,持股權重
2059,川湖,293000,6.0689
2308,台達電,300000,1.2981
2330,台積電,1406000,8.9964
2337,旺宏,1343000,0.3561
2345,智邦,1080000,6.0555
2383,台光電,563000,7.0488
2454,聯發科,406000,3.8083
2455,全新,2753000,2.1211
3008,大立光,520000,5.5363
3017,奇鋐,1002000,6.1337
3026,禾伸堂,518000,0.615
3037,欣興,2097000,4.3545
3189,景碩,440013,0.7372
3231,緯創,7662000,3.5581
3260,威剛,358000,0.3764
3264,欣銓,72000,0.0336
3363,上詮,100000,0.1267
3443,創意,211000,2.1184
3583,辛耘,147000,0.2521
3661,世芯-KY,215000,1.7359
3665,貿聯-KY,991000,5.4911
3711,日月光投控,1629000,2.3855
5289,宜鼎,98000,0.3348
5347,世界,629000,0.2514
6139,亞翔,250000,0.4663
6187,萬潤,1220000,2.9905
6223,旺矽,326000,4.5417
6488,環球晶,394000,0.8888
6515,穎崴,42000,0.6444
6584,南俊國際,2231000,2.5047
6669,緯穎,77000,1.095
6805,富世達,109000,0.3882
7734,印能科技,56000,0.4979
7751,竑騰,310000,1.006
8021,尖點,2501000,2.1315
8299,群聯,366000,1.5837
8996,高力,1630000,3.6772
