股票代號,股票名稱,股數,持股權重,收盤價
2059,川湖,293000,4.1361,6865.0
2303,聯電,2000000,0.597,145.5
2308,台達電,344000,1.5808,2150.0
2327,國巨*,1566000,3.2859,1080.0
2330,台積電,1706000,8.6764,2410.0
2337,旺宏,1343000,0.4625,169.0
2344,華邦電,663000,0.2768,218.5
2345,智邦,977000,5.198,2435.0
2360,致茂,370000,2.713,2310.0
2368,金像電,945000,2.7607,1355.0
2383,台光電,563000,6.2428,5600.0
2408,南亞科,2432000,2.3398,459.5
2449,京元電子,166000,0.2077,308.5
2454,聯發科,406000,3.8613,4390.0
2455,全新,2753000,2.5126,416.0
2486,一詮,1230000,0.83,276.5
3008,大立光,260000,2.8525,5195.0
3017,奇鋐,1009000,5.0885,2400.0
3036,文曄,947000,1.0062,222.5
3037,欣興,2097000,4.418,968.0
3081,聯亞,185000,1.7323,2440.0
3105,穩懋,1949000,2.157,528.0
3131,弘塑,87000,1.2799,3520.0
3163,波若威,676000,3.2992,893.0
3189,景碩,457013,0.7651,724.0
3260,威剛,358000,0.3175,423.0
3264,欣銓,72000,0.0324,232.5
3324,雙鴻,93000,0.3987,1070.0
3363,上詮,300000,0.4382,712.0
3443,創意,311000,3.3656,4860.0
3491,昇達科,71000,0.5438,1560.0
3529,力旺,67000,0.8746,3270.0
3533,嘉澤,343000,3.2519,2290.0
3583,辛耘,566000,0.9981,889.0
3653,健策,214000,1.8207,3965.0
3661,世芯-KY,262000,2.4135,4380.0
3665,貿聯-KY,955000,4.2562,2100.0
3711,日月光投控,1629000,2.0668,613.0
4749,新應材,526000,1.9923,991.0
4991,環宇-KY,511000,1.1228,566.0
5274,信驊,29000,1.5535,18960.0
5289,宜鼎,98000,0.3876,1930.0
5347,世界,2277000,1.2867,174.5
6139,亞翔,250000,0.4296,823.0
6187,萬潤,1220000,3.0047,1235.0
6223,旺矽,326000,4.4629,6415.0
6274,台燿,230000,0.7336,1835.0
6442,光聖,310000,3.0332,1945.0
6510,精測,142000,2.2051,3610.0
6515,穎崴,145000,2.9219,9450.0
6531,愛普*,367000,0.8081,1025.0
6584,南俊國際,2204000,2.881,625.0
6669,緯穎,146000,2.3149,5130.0
6781,AES-KY,198000,0.8877,1180.0
6805,富世達,219000,1.8922,1755.0
7734,印能科技,56000,0.4,3615.0
7751,竑騰,375000,1.1635,1485.0
7769,鴻勁,142000,2.6594,6975.0
8021,尖點,1501000,1.7348,543.0
8046,南電,858000,2.5005,874.0
8299,群聯,445000,2.211,2530.0
8358,金居,1728000,1.9651,700.0
8996,高力,1630000,5.2659,1590.0
