股票代號,股票名稱,股數,持股權重,收盤價
1303,南亞,5445000,3.0222,221.0
1815,富喬,10877000,3.33,120.0
2059,川湖,293000,6.8632,13450.0
2301,光寶科,659000,0.4851,299.0
2308,台達電,382000,1.5444,1760.0
2330,台積電,1406000,7.7117,2390.0
2337,旺宏,1343000,0.4017,117.0
2345,智邦,1080000,6.0364,2090.0
2357,華碩,196000,0.4626,971.0
2360,致茂,76000,0.3507,2015.0
2376,技嘉,508000,0.4291,350.5
2383,台光電,466000,5.7333,5290.0
2404,漢唐,155000,0.3713,1035.0
2454,聯發科,406000,3.691,4340.0
2455,全新,2753000,3.4872,525.0
3008,大立光,520000,5.5776,7150.0
3017,奇鋐,1002000,6.832,3300.0
3026,禾伸堂,261000,0.4184,638.0
3037,欣興,2497000,5.6346,923.0
3081,聯亞,63000,0.4998,3120.0
3189,景碩,844013,1.6707,775.0
3231,緯創,7662000,3.3673,188.5
3260,威剛,358000,0.3495,395.0
3264,欣銓,72000,0.0353,226.0
3443,創意,211000,2.1922,5800.0
3583,辛耘,147000,0.2512,742.0
3653,健策,33000,0.445,5615.0
3661,世芯-KY,215000,2.1103,4050.0
3665,貿聯-KY,1161000,5.8879,2100.0
3711,日月光投控,1629000,2.2478,589.0
4958,臻鼎-KY,1000000,1.1848,464.0
5274,信驊,11000,0.4556,17850.0
5289,宜鼎,99952,0.3317,1345.0
5347,世界,629000,0.2197,147.0
6139,亞翔,250000,0.4212,712.0
6187,萬潤,801000,2.1827,1300.0
6213,聯茂,373000,0.4672,512.0
6223,旺矽,326000,4.7631,5045.0
6274,台燿,113000,0.3723,1345.0
6515,穎崴,42000,0.6599,7000.0
6584,南俊國際,2231000,3.4308,629.0
6669,緯穎,229675,1.4009,2475.0
6805,富世達,109000,0.4449,2095.0
7734,印能科技,56000,0.4402,2710.0
7751,竑騰,270000,0.8797,1465.0
8021,尖點,2682000,2.877,413.5
8046,南電,968000,2.7147,1080.0
8150,南茂,1957000,0.4125,89.1
8299,群聯,366000,1.7188,2000.0
8996,高力,1630000,4.8189,1185.0
