股票代號,股票名稱,股數,持股權重,收盤價
2059,川湖,358000,3.2833,5035.0
2308,台達電,357000,1.5055,2350.0
2327,國巨*,1600000,2.0361,661.0
2330,台積電,1761000,7.4916,2270.0
2337,旺宏,1465000,0.4114,160.5
2344,華邦電,663000,0.2768,141.0
2345,智邦,1012000,4.7338,2620.0
2360,致茂,370000,2.713,2500.0
2368,金像電,669000,1.7556,1445.0
2383,台光電,536000,5.434,5290.0
2408,南亞科,2432000,2.3398,303.5
2449,京元電子,166000,0.2077,338.5
2454,聯發科,272000,2.1264,4265.0
2455,全新,3127000,2.5569,423.5
2467,志聖,347000,0.4236,668.0
2486,一詮,1230000,0.83,289.0
3017,奇鋐,501000,2.3758,2725.0
3036,文曄,1177000,0.6535,293.5
3037,欣興,2902000,5.2909,1085.0
3081,聯亞,380000,2.0469,3160.0
3105,穩懋,3433000,3.433,562.0
3131,弘塑,87000,1.2799,3115.0
3163,波若威,923000,2.0567,1220.0
3189,景碩,486013,0.5987,696.0
3260,威剛,393000,0.2949,410.0
3324,雙鴻,93000,0.3987,1040.0
3443,創意,360000,3.5204,5285.0
3491,昇達科,97000,0.3733,2075.0
3529,力旺,67000,0.8746,3485.0
3533,嘉澤,420000,1.9994,2640.0
3583,辛耘,33000,0.0556,908.0
3653,健策,197000,1.3677,3670.0
3661,世芯-KY,393000,3.5464,4640.0
3665,貿聯-KY,667000,2.9296,2265.0
3711,日月光投控,320000,0.3636,611.0
4749,新應材,526000,1.9923,1140.0
4991,環宇-KY,574000,0.8879,870.0
5274,信驊,30000,0.9792,17240.0
5289,宜鼎,157000,0.4871,1690.0
5347,世界,2277000,1.2867,165.0
6139,亞翔,259000,0.3849,826.0
6223,旺矽,339000,3.8707,6240.0
6274,台燿,636000,1.874,1580.0
6442,光聖,310000,3.0332,2265.0
6510,精測,422000,2.6851,3415.0
6515,穎崴,151000,2.461,8905.0
6531,愛普*,367000,0.8081,1080.0
6584,南俊國際,1437000,1.818,690.0
6669,緯穎,465000,4.8041,5280.0
6781,AES-KY,198000,0.8877,1245.0
6805,富世達,219000,1.8922,1785.0
7734,印能科技,59000,0.377,3610.0
7751,竑騰,387000,1.29,1760.0
7769,鴻勁,142000,2.6594,7900.0
8021,尖點,569920,0.7093,464.5
8046,南電,1658000,2.6992,922.0
8299,群聯,489000,2.2333,2505.0
8358,金居,1728000,1.9651,533.0
8996,高力,1689000,3.5304,1245.0
