股票代號,股票名稱,股數,持股權重,收盤價
2059,川湖,293000,6.3217,7450.0
2303,聯電,7000000,2.2997,113.5
2327,國巨*,1927000,3.2665,563.0
2330,台積電,1406000,8.615,2280.0
2337,旺宏,1343000,0.4394,113.0
2345,智邦,1080000,6.3077,2040.0
2383,台光電,563000,7.0682,4410.0
2454,聯發科,406000,3.8956,3315.0
2455,全新,2753000,2.3436,302.5
3008,大立光,420000,4.4789,3900.0
3017,奇鋐,1002000,6.2702,2240.0
3026,禾伸堂,909000,1.3865,527.0
3037,欣興,2097000,4.6365,764.0
3189,景碩,440013,0.8145,639.0
3231,緯創,3496000,1.6134,170.0
3260,威剛,358000,0.3752,369.0
3264,欣銓,72000,0.0386,185.5
3363,上詮,300000,0.4677,539.0
3443,創意,211000,2.2281,3660.0
3491,昇達科,1000,0.003,1090.0
3583,辛耘,147000,0.287,687.0
3661,世芯-KY,215000,1.9396,3115.0
3665,貿聯-KY,955000,5.3536,2215.0
3711,日月光投控,1629000,2.5824,554.0
5289,宜鼎,98000,0.3398,1200.0
6139,亞翔,250000,0.4967,704.0
6187,萬潤,1220000,3.2923,962.0
6223,旺矽,326000,4.862,5165.0
6488,環球晶,394000,1.094,959.0
6515,穎崴,42000,0.7003,5935.0
6584,南俊國際,2231000,3.019,482.0
6669,緯穎,77000,1.1534,5315.0
6805,富世達,109000,0.4135,1340.0
7734,印能科技,56000,0.5008,3105.0
7751,竑騰,310000,1.0144,1185.0
8021,尖點,2501000,2.5464,351.5
8299,群聯,445000,2.1443,1650.0
8996,高力,1630000,4.2287,906.0
