股票代號,股票名稱,股數,持股權重
1303,南亞,5445000,3.1312
1815,富喬,11420868,3.2976
2059,川湖,205000,6.1891
2301,光寶科,659000,0.449
2330,台積電,1116000,6.6334
2345,智邦,1104000,4.9482
2357,華碩,196000,0.4546
2360,致茂,76000,0.4205
2376,技嘉,508000,0.4369
2383,台光電,465000,5.4941
2404,漢唐,155000,0.4213
2454,聯發科,145000,1.6501
2455,全新,1700000,2.2838
3008,大立光,293000,4.5521
3017,奇鋐,1001000,8.2959
3026,禾伸堂,261000,0.5026
3037,欣興,2482000,5.8831
3081,聯亞,63000,0.4384
3189,景碩,844013,1.6967
3231,緯創,7245000,3.2647
3443,創意,164000,2.8332
3653,健策,33000,0.4405
3665,貿聯-KY,1161000,6.1995
3711,日月光投控,250000,0.3853
4958,臻鼎-KY,1000000,1.1428
5274,信驊,11000,0.5127
5289,宜鼎,99952,0.3175
5347,世界,629000,0.2614
6139,亞翔,250000,0.4427
6187,萬潤,134000,0.4047
6213,聯茂,373000,0.4551
6223,旺矽,268000,3.7557
6274,台燿,113000,0.374
6515,穎崴,51000,0.7929
6584,南俊國際,2231000,3.1049
6669,緯穎,429675,2.2217
8021,尖點,2682000,2.9809
8046,南電,968000,2.5728
8150,南茂,1957000,0.4444
8996,高力,1630000,5.632
