股票代號,股票名稱,股數,持股權重,收盤價
2059,川湖,293000,3.9637,6795.0
2308,台達電,344000,1.698,2415.0
2327,國巨*,1566000,2.5744,826.0
2330,台積電,1706000,8.5706,2305.0
2337,旺宏,1343000,0.4218,145.5
2344,華邦電,663000,0.2768,156.5
2345,智邦,977000,5.1756,2475.0
2360,致茂,370000,2.713,2390.0
2368,金像電,945000,2.8133,1495.0
2383,台光電,563000,5.8786,5065.0
2408,南亞科,2432000,2.3398,363.0
2449,京元電子,166000,0.2077,291.0
2454,聯發科,406000,3.6172,4475.0
2455,全新,2753000,2.1664,395.0
2486,一詮,1230000,0.83,253.0
3008,大立光,125000,0.9672,3885.0
3017,奇鋐,634000,3.5667,2545.0
3036,文曄,947000,1.0062,250.0
3037,欣興,2097000,4.1818,969.0
3081,聯亞,185000,1.7323,2490.0
3105,穩懋,1949000,1.9262,496.5
3131,弘塑,87000,1.2799,3165.0
3163,波若威,676000,3.2992,982.0
3189,景碩,457013,0.7651,714.0
3260,威剛,358000,0.3158,421.0
3324,雙鴻,93000,0.3987,1110.0
3363,上詮,300000,0.5444,830.0
3443,創意,311000,2.8967,4310.0
3491,昇達科,71000,0.5438,1810.0
3529,力旺,67000,0.8746,3155.0
3533,嘉澤,343000,3.2519,2335.0
3583,辛耘,566000,0.9998,866.0
3653,健策,102000,0.8529,3935.0
3661,世芯-KY,262000,2.3916,4250.0
3665,貿聯-KY,855000,3.921,2155.0
3711,日月光投控,1629000,1.9256,569.0
4749,新應材,526000,1.9923,991.0
4991,環宇-KY,511000,1.1228,598.0
5274,信驊,29000,1.1125,17855.0
5289,宜鼎,98000,0.3882,1990.0
5347,世界,2277000,1.2867,161.0
6139,亞翔,250000,0.3984,749.0
6187,萬潤,870000,2.0568,1130.0
6223,旺矽,326000,3.9356,5885.0
6274,台燿,441000,1.4818,1615.0
6442,光聖,310000,3.0332,2100.0
6510,精測,142000,2.2051,3390.0
6515,穎崴,145000,2.6598,8610.0
6531,愛普*,367000,0.8081,963.0
6584,南俊國際,2204000,3.0105,667.0
6669,緯穎,319000,3.6835,5300.0
6781,AES-KY,198000,0.8877,1145.0
6805,富世達,219000,1.8922,1950.0
7734,印能科技,56000,0.3708,3185.0
7751,竑騰,375000,1.1738,1485.0
7769,鴻勁,142000,2.6594,6945.0
8021,尖點,569920,0.7093,506.0
8046,南電,858000,2.5005,914.0
8299,群聯,445000,2.1917,2360.0
8358,金居,1728000,1.9651,610.0
8996,高力,1630000,4.3174,1330.0
