股票代號,股票名稱,股數,持股權重
2059,川湖,358000,3.6165
2308,台達電,357000,1.4872
2327,國巨*,200000,0.1616
2330,台積電,1761000,7.5225
2337,旺宏,1271000,0.4108
2344,華邦電,893000,0.2096
2345,智邦,716000,3.3548
2360,致茂,487000,2.2537
2368,金像電,669000,1.7378
2383,台光電,536000,5.0847
2408,南亞科,3280000,2.0259
2454,聯發科,180000,1.2105
2455,全新,1927000,1.3867
3017,奇鋐,501000,2.492
3036,文曄,1177000,0.6432
3037,欣興,2302000,3.9511
3081,聯亞,380000,2.0729
3105,穩懋,3433000,3.2732
3163,波若威,923000,1.8382
3189,景碩,486013,0.4652
3260,威剛,393000,0.3281
3324,雙鴻,151000,0.3094
3443,創意,360000,3.6921
3491,昇達科,97000,0.321
3533,嘉澤,468000,2.3368
3583,辛耘,33000,0.0613
3653,健策,197000,1.3381
3661,世芯-KY,393000,3.6147
3665,貿聯-KY,667000,3.2086
3711,日月光投控,320000,0.3374
4991,環宇-KY,692000,0.932
5274,信驊,45000,1.543
5289,宜鼎,142000,0.4822
6223,旺矽,289000,3.1808
6274,台燿,636000,1.7745
6442,光聖,488000,1.6949
6510,精測,422000,3.0653
6515,穎崴,151000,2.8692
6531,愛普*,703000,1.4068
6584,南俊國際,1337000,1.7468
6669,緯穎,465000,4.9927
7751,竑騰,387000,1.2808
7769,鴻勁,194000,2.7773
8046,南電,1658000,2.8075
8299,群聯,711000,3.5844
8996,高力,1689000,3.3312
