股票代號,股票名稱,股數,持股權重,收盤價
1519,華城,289000,2.5722,1025.0
2059,川湖,127000,4.094,3520.0
2308,台達電,494000,4.9436,1135.0
2317,鴻海,314000,0.6215,219.0
2327,國巨*,583000,1.4947,277.5
2330,台積電,556000,8.7401,1740.0
2344,華邦電,1079000,1.0798,105.5
2345,智邦,433000,4.5441,1150.0
2360,致茂,307000,2.8003,995.0
2368,金像電,264000,1.4729,596.0
2383,台光電,200000,2.8605,1560.0
2408,南亞科,950000,2.2884,251.0
2449,京元電子,432000,1.0501,267.0
2451,創見,934000,2.0513,231.0
3017,奇鋐,315000,3.6126,1280.0
3037,欣興,302000,0.8237,321.0
3131,弘塑,135000,2.0922,1750.0
3163,波若威,612000,2.0135,366.0
3189,景碩,209000,0.3822,200.0
3260,威剛,804000,2.1218,271.5
3324,雙鴻,40000,0.3287,900.0
3443,創意,23000,0.5499,2625.0
3529,力旺,71000,1.0092,1545.0
3653,健策,14000,0.305,2330.0
3661,世芯-KY,62000,1.8641,3240.0
3665,貿聯-KY,379000,4.4976,1300.0
4749,新應材,228000,1.7324,843.0
5274,信驊,23000,1.7588,8330.0
5289,宜鼎,154000,1.0501,753.0
5347,世界,2060000,2.5814,146.5
5439,高技,120000,0.3166,292.5
5536,聖暉*,234000,1.5811,676.0
6223,旺矽,167000,3.6234,2460.0
6274,台燿,150000,0.6309,463.0
6442,光聖,124000,1.3946,1250.0
6515,穎崴,96000,3.1797,3825.0
6531,愛普*,233000,1.0441,490.0
6584,南俊國際,104000,0.2846,302.0
6669,緯穎,61000,1.9826,3605.0
6781,AES-KY,179000,1.8864,1125.0
6805,富世達,52000,0.5917,1285.0
7769,鴻勁,87000,2.6928,3575.0
8021,尖點,492000,0.9803,220.0
8046,南電,147000,0.4445,361.0
8210,勤誠,162000,1.2912,909.0
8299,群聯,272000,4.8297,1905.0
8358,金居,696000,1.7443,282.0
8996,高力,362000,2.3307,697.0
