股票代號,股票名稱,股數,持股權重
1303,南亞,5445000,2.4116
1815,富喬,10877000,2.294
2059,川湖,293000,8.2705
2308,台達電,632000,2.6511
2330,台積電,1406000,7.9572
2337,旺宏,1343000,0.4296
2345,智邦,1080000,5.606
2383,台光電,466000,6.2574
2454,聯發科,406000,3.82
2455,全新,2753000,2.4806
3008,大立光,420000,4.5128
3017,奇鋐,1002000,6.8331
3037,欣興,2497000,5.8516
3189,景碩,840013,1.689
3231,緯創,7662000,3.4744
3260,威剛,358000,0.3435
3264,欣銓,72000,0.0365
3443,創意,160000,1.9235
3583,辛耘,147000,0.2528
3661,世芯-KY,215000,2.043
3665,貿聯-KY,1161000,5.8632
3711,日月光投控,1629000,2.3706
4958,臻鼎-KY,1000000,1.1049
5289,宜鼎,98000,0.349
5347,世界,629000,0.2351
6139,亞翔,250000,0.4751
6187,萬潤,401000,1.0853
6223,旺矽,263000,4.0677
6515,穎崴,42000,0.7057
6584,南俊國際,2231000,2.8389
6669,緯穎,77000,1.0871
6805,富世達,109000,0.4687
7734,印能科技,56000,0.4396
7751,竑騰,182000,0.5608
8021,尖點,2682000,2.6837
8046,南電,300000,0.8893
8996,高力,1630000,4.4692
