股票代號,股票名稱,股數,持股權重
1303,南亞,6080000,1.14
1560,中砂,511000,0.8
2059,川湖,134000,1.97
2308,台達電,914000,3.68
2317,鴻海,3896000,4.06
2330,台積電,1600000,9.88
2344,華邦電,1000,0.0
2345,智邦,1244000,5.81
2354,鴻準,3285000,1.09
2357,華碩,1042000,3.36
2368,金像電,2028000,3.97
2383,台光電,925000,5.38
2439,美律,1000,0.0
2449,京元電子,5259000,3.88
2454,聯發科,104000,0.65
2884,玉山金,8091010,1.26
2886,兆豐金,818000,0.16
3008,大立光,2000,0.02
3017,奇鋐,1083000,4.84
3037,欣興,1069000,0.76
3045,台灣大,43000,0.02
3131,弘塑,1000,0.01
3211,順達,272000,0.46
3217,優群,1000,0.0
3264,欣銓,1000,0.0
3376,新日興,1116000,1.25
3406,玉晶光,585000,1.17
3515,華擎,332000,0.42
3529,力旺,91000,0.88
3533,嘉澤,240000,1.73
3583,辛耘,626000,1.12
3653,健策,312000,3.25
3661,世芯-KY,203000,3.16
3665,貿聯-KY,1207848,5.65
3711,日月光投控,862000,0.68
4770,上品,241000,0.34
4958,臻鼎-KY,1000,0.0
4966,譜瑞-KY,386000,1.37
5274,信驊,11000,0.26
5347,世界,1498000,0.72
6139,亞翔,1000,0.0
6191,精成科,1512000,0.83
6223,旺矽,533000,4.2
6274,台燿,1921000,2.72
6472,保瑞,307000,0.99
6515,穎崴,1000,0.01
6669,緯穎,302000,4.38
6805,富世達,486000,2.23
8210,勤誠,832000,2.28
8996,高力,176000,0.26
