股票代號,股票名稱,股數,持股權重,收盤價
2059,川湖,293000,4.8646,7315.0
2303,聯電,2000000,0.7875,178.5
2308,台達電,224000,1.0138,1980.0
2327,國巨*,1566000,3.6375,1125.0
2330,台積電,1406000,7.4338,2390.0
2337,旺宏,1343000,0.511,161.5
2345,智邦,977000,5.1332,2380.0
2360,致茂,50000,0.2389,2185.0
2368,金像電,945000,2.6236,1240.0
2383,台光電,563000,6.9249,5640.0
2454,聯發科,406000,3.8486,4310.0
2455,全新,2753000,2.4178,388.5
3008,大立光,380000,4.1191,5165.0
3017,奇鋐,1009000,5.6473,2505.0
3037,欣興,2097000,4.3189,1020.0
3105,穩懋,1949000,2.0609,463.0
3189,景碩,440013,0.7193,812.0
3260,威剛,358000,0.3235,409.5
3264,欣銓,72000,0.0373,228.0
3363,上詮,300000,0.4446,629.0
3443,創意,311000,3.3574,4850.0
3491,昇達科,1000,0.0031,1340.0
3583,辛耘,566000,1.0743,850.0
3653,健策,132000,1.1029,3390.0
3661,世芯-KY,215000,2.0594,4230.0
3665,貿聯-KY,955000,4.2359,1920.0
3711,日月光投控,1629000,2.3532,641.0
5289,宜鼎,98000,0.3891,1740.0
6139,亞翔,250000,0.4524,875.0
6187,萬潤,1220000,2.8608,1105.0
6223,旺矽,326000,5.1745,6905.0
6515,穎崴,145000,3.0473,9100.0
6584,南俊國際,2204000,3.2277,728.0
6805,富世達,109000,0.4352,1750.0
7734,印能科技,56000,0.4032,3380.0
7751,竑騰,375000,1.2319,1400.0
8021,尖點,1501000,1.8927,557.0
8299,群聯,445000,2.4611,2475.0
8996,高力,1630000,5.2286,1460.0
