股票代號,股票名稱,股數,持股權重
1519,華城,292000,2.1449
2059,川湖,129000,3.8569
2308,台達電,502000,4.6776
2317,鴻海,320000,0.6556
2327,國巨*,585000,1.3786
2330,台積電,565000,8.7403
2344,華邦電,1079000,0.9741
2345,智邦,350000,3.7362
2360,致茂,307000,2.7328
2368,金像電,269000,1.5939
2382,廣達,213000,0.5376
2383,台光電,229000,3.3871
2408,南亞科,950000,1.9766
2449,京元電子,438000,1.0718
2451,創見,945000,2.0474
3017,奇鋐,362000,4.4046
3037,欣興,365000,0.8387
3131,弘塑,139000,2.2445
3163,波若威,625000,1.928
3189,景碩,213000,0.3401
3260,威剛,819000,1.9782
3324,雙鴻,40000,0.3441
3443,創意,25000,0.5473
3529,力旺,73000,1.1094
3653,健策,14000,0.3026
3661,世芯-KY,63000,2.0945
3665,貿聯-KY,305000,3.918
4749,新應材,132000,1.095
5274,信驊,9000,0.6517
5289,宜鼎,157000,0.9175
5347,世界,2073000,2.2035
5439,高技,122000,0.3421
5536,聖暉*,238000,1.7483
6223,旺矽,170000,3.4987
6442,光聖,124000,1.5031
6515,穎崴,97000,3.0274
6531,愛普*,233000,1.0033
6584,南俊國際,104000,0.2935
6669,緯穎,83000,2.9283
6781,AES-KY,182000,2.0498
6805,富世達,55000,0.6443
7769,鴻勁,88000,2.7545
8021,尖點,500000,0.9476
8046,南電,147000,0.3563
8210,勤誠,162000,1.3951
8299,群聯,341000,5.4602
8358,金居,696000,1.5929
8996,高力,366000,2.5031
