股票代號,股票名稱,股數,持股權重
1519,華城,204000,1.4772
2059,川湖,134000,2.9879
2308,台達電,504000,4.5571
2317,鴻海,325000,0.5441
2330,台積電,556000,7.7327
2344,華邦電,379000,0.3121
2345,智邦,488000,4.8798
2360,致茂,313000,2.4703
2368,金像電,60000,0.3664
2383,台光電,224000,3.5701
2408,南亞科,1394000,2.9321
2449,京元電子,932000,2.0817
2454,聯發科,85000,1.1919
2486,一詮,1150000,1.2513
3017,奇鋐,331000,4.0581
3037,欣興,858000,2.2846
3163,波若威,612000,2.5182
3189,景碩,213000,0.4161
3231,緯創,827000,0.8301
3260,威剛,819000,1.9486
3324,雙鴻,226000,1.9136
3443,創意,23000,0.4309
3529,力旺,71000,1.02
3533,嘉澤,164000,2.0232
3653,健策,14000,0.3373
3661,世芯-KY,64000,1.611
3665,貿聯-KY,387000,3.7216
4749,新應材,240000,1.5172
5274,信驊,26000,1.8926
5289,宜鼎,157000,0.9407
5347,世界,2101000,2.0285
5439,高技,126000,0.2983
6223,旺矽,175000,3.7211
6274,台燿,238000,0.9629
6442,光聖,124000,1.7578
6515,穎崴,101000,3.6529
6531,愛普*,245000,0.7612
6584,南俊國際,136000,0.3928
6669,緯穎,50000,1.3907
6781,AES-KY,191000,1.6757
6805,富世達,55000,0.6532
7769,鴻勁,92000,2.7141
8021,尖點,509920,0.7756
8046,南電,160000,0.5106
8210,勤誠,165000,1.1771
8299,群聯,327000,4.8234
8358,金居,713000,1.3658
8996,高力,539000,3.6469
