股票代號,股票名稱,股數,持股權重
1303,南亞,6080000,1.1
1560,中砂,511000,0.81
2059,川湖,179000,2.72
2308,台達電,914000,3.66
2317,鴻海,3896000,3.92
2330,台積電,1600000,9.75
2344,華邦電,1000,0.0
2345,智邦,1330000,6.36
2354,鴻準,3285000,1.06
2357,華碩,1042000,3.24
2368,金像電,2028000,4.06
2383,台光電,925000,5.23
2439,美律,1000,0.0
2449,京元電子,4996000,3.79
2454,聯發科,104000,0.61
2884,玉山金,8091010,1.24
2886,兆豐金,122000,0.02
3008,大立光,2000,0.02
3017,奇鋐,1123000,5.29
3037,欣興,1069000,0.76
3045,台灣大,43000,0.02
3131,弘塑,1000,0.01
3211,順達,410000,0.71
3217,優群,1000,0.0
3231,緯創,1899000,1.28
3264,欣銓,1000,0.0
3376,新日興,1237000,1.49
3406,玉晶光,585000,1.15
3515,華擎,332000,0.42
3529,力旺,91000,0.85
3533,嘉澤,240000,1.68
3583,辛耘,299000,0.53
3653,健策,312000,3.51
3661,世芯-KY,203000,3.17
3665,貿聯-KY,1207848,5.78
3711,日月光投控,862000,0.65
4770,上品,241000,0.33
4958,臻鼎-KY,1000,0.0
4966,譜瑞-KY,386000,1.32
5274,信驊,62000,1.48
5347,世界,1498000,0.69
6191,精成科,1512000,0.84
6223,旺矽,533000,4.18
6274,台燿,1921000,2.8
6472,保瑞,307000,0.98
6515,穎崴,1000,0.01
6669,緯穎,302000,4.58
6805,富世達,515000,2.4
8210,勤誠,832000,2.25
8996,高力,176000,0.29
