股票代號,股票名稱,股數,持股權重,收盤價
1519,華城,204000,1.3788,912.0
2059,川湖,134000,3.1195,3060.0
2308,台達電,504000,4.7715,1290.0
2317,鴻海,325000,0.5308,209.5
2330,台積電,556000,7.8094,1850.0
2344,華邦電,379000,0.297,105.5
2345,智邦,488000,5.2259,1435.0
2360,致茂,313000,3.0118,1360.0
2368,金像電,60000,0.3543,817.0
2383,台光電,219000,3.6963,2375.0
2408,南亞科,1679000,2.7361,231.0
2449,京元電子,932000,1.9672,293.0
2454,聯發科,151000,1.951,1705.0
2486,一詮,1150000,1.0887,128.5
3017,奇鋐,331000,4.2767,1695.0
3037,欣興,1193000,3.6012,424.0
3163,波若威,612000,3.0917,700.0
3189,景碩,237013,0.4864,274.0
3324,雙鴻,226000,1.5678,938.0
3443,創意,23000,0.3908,2245.0
3529,力旺,62000,1.0536,2260.0
3533,嘉澤,164000,1.9217,1575.0
3653,健策,14000,0.3454,3495.0
3661,世芯-KY,37000,0.8599,3060.0
3665,貿聯-KY,217000,2.6858,1565.0
4749,新應材,240000,1.7022,920.0
5274,信驊,26000,1.8663,9430.0
5289,宜鼎,157000,1.0026,905.0
5347,世界,2501000,2.1348,111.5
5439,高技,126000,0.238,261.5
6223,旺矽,175000,3.6938,2990.0
6274,台燿,238000,0.8384,467.0
6442,光聖,124000,1.6454,1705.0
6515,穎崴,100000,3.8645,5475.0
6531,愛普*,245000,0.7661,427.5
6584,南俊國際,136000,0.3577,359.0
6669,緯穎,50000,1.5248,3960.0
6781,AES-KY,191000,1.4451,1000.0
6805,富世達,55000,0.7106,1750.0
7751,竑騰,166000,1.3912,1185.0
7769,鴻勁,127000,3.8731,4105.0
8021,尖點,509920,0.8369,227.5
8046,南電,160000,0.5252,428.0
8210,勤誠,165000,1.1152,887.0
8299,群聯,394000,4.9072,1745.0
8358,金居,713000,1.2864,225.0
8996,高力,599000,3.2538,769.0
