股票代號,股票名稱,股數,持股權重,收盤價
2059,川湖,293000,4.3525,6650.0
2303,聯電,2000000,0.604,141.0
2308,台達電,344000,1.6226,2230.0
2327,國巨*,1566000,3.1418,950.0
2330,台積電,1706000,8.6479,2400.0
2337,旺宏,1343000,0.4557,166.5
2344,華邦電,663000,0.2768,197.0
2345,智邦,977000,5.0672,2520.0
2360,致茂,370000,2.713,2325.0
2368,金像電,945000,2.6624,1345.0
2383,台光電,563000,6.0442,5120.0
2408,南亞科,2432000,2.3398,425.0
2449,京元電子,166000,0.2077,278.0
2454,聯發科,406000,3.8734,4560.0
2455,全新,2753000,2.1682,405.5
2486,一詮,1230000,0.83,245.5
3008,大立光,260000,2.4528,4860.0
3017,奇鋐,1009000,5.1901,2370.0
3036,文曄,947000,1.0062,219.0
3037,欣興,2097000,4.2967,981.0
3081,聯亞,185000,1.7323,2280.0
3105,穩懋,1949000,2.1256,493.0
3131,弘塑,87000,1.2799,3315.0
3163,波若威,676000,3.2992,876.0
3189,景碩,457013,0.7651,642.0
3260,威剛,358000,0.3232,417.0
3264,欣銓,72000,0.035,220.0
3324,雙鴻,93000,0.3987,1050.0
3363,上詮,300000,0.4526,707.0
3443,創意,311000,3.1961,4920.0
3491,昇達科,71000,0.5438,1570.0
3529,力旺,67000,0.8746,3200.0
3533,嘉澤,343000,3.2519,2295.0
3583,辛耘,566000,0.9869,817.0
3653,健策,214000,1.7516,3785.0
3661,世芯-KY,262000,2.3766,4315.0
3665,貿聯-KY,955000,4.6167,2120.0
3711,日月光投控,1629000,2.0513,592.0
4749,新應材,526000,1.9923,937.0
4991,環宇-KY,511000,1.1228,587.0
5274,信驊,29000,1.5535,18155.0
5289,宜鼎,98000,0.4016,1955.0
5347,世界,2277000,1.2867,171.5
6139,亞翔,250000,0.4722,812.0
6187,萬潤,1220000,2.9424,1140.0
6223,旺矽,326000,4.4774,6445.0
6274,台燿,230000,0.7336,1610.0
6442,光聖,310000,3.0332,1875.0
6510,精測,142000,2.2051,3500.0
6515,穎崴,145000,3.0716,9945.0
6531,愛普*,367000,0.8081,924.0
6584,南俊國際,2204000,2.94,606.0
6669,緯穎,228000,2.3845,4880.0
6781,AES-KY,198000,0.8877,1155.0
6805,富世達,219000,1.8922,1725.0
7734,印能科技,56000,0.3502,3220.0
7751,竑騰,375000,1.1125,1445.0
7769,鴻勁,142000,2.6594,7360.0
8021,尖點,1501000,1.621,518.0
8046,南電,858000,2.5005,902.0
8299,群聯,445000,2.2035,2375.0
8358,金居,1728000,1.9651,632.0
8996,高力,1630000,4.3661,1380.0
