股票代號,股票名稱,股數,持股權重,收盤價
1519,華城,211000,0.8631,787.0
2059,川湖,191000,3.2414,3175.0
2308,台達電,280000,2.0394,1380.0
2317,鴻海,349000,0.332,187.5
2330,台積電,677000,5.9107,1760.0
2344,華邦電,663000,0.3024,90.2
2345,智邦,531000,4.2583,1510.0
2360,致茂,370000,2.949,1465.0
2368,金像電,227000,0.9998,860.0
2383,台光電,323000,4.4122,2600.0
2408,南亞科,2432000,2.6302,198.5
2449,京元電子,564000,0.7524,261.0
2486,一詮,1230000,0.8838,132.5
3017,奇鋐,370000,3.8746,1990.0
3037,欣興,1277000,3.091,444.5
3105,穩懋,923000,1.7678,351.5
3163,波若威,676000,2.9012,788.0
3189,景碩,457013,0.7767,313.0
3324,雙鴻,64000,0.3001,879.0
3443,創意,66000,0.7478,2165.0
3529,力旺,67000,0.8823,2630.0
3533,嘉澤,343000,3.7348,2050.0
3653,健策,100000,1.908,3795.0
3661,世芯-KY,59000,0.7958,2485.0
3665,貿聯-KY,100000,0.9221,1740.0
4749,新應材,526000,2.1155,798.0
4991,環宇-KY,511000,1.0777,390.0
5274,信驊,29000,1.5959,10700.0
5289,宜鼎,90000,0.4153,847.0
5347,世界,2277000,1.3067,116.0
5439,高技,205000,0.2941,268.0
6223,旺矽,196000,3.5906,3595.0
6274,台燿,230000,0.6791,569.0
6442,光聖,310000,3.2083,1900.0
6510,精測,142000,2.3123,3080.0
6515,穎崴,111000,4.1786,7150.0
6531,愛普*,367000,0.873,442.0
6584,南俊國際,566000,1.6712,556.0
6669,緯穎,66000,1.0909,3300.0
6781,AES-KY,198000,0.9857,985.0
6805,富世達,219000,1.9657,1750.0
7751,竑騰,285000,2.0968,1380.0
7769,鴻勁,142000,2.584,3505.0
8021,尖點,569920,0.7407,243.0
8046,南電,858000,2.4408,522.0
8210,勤誠,173000,0.7594,867.0
8299,群聯,434000,3.4166,1500.0
8358,金居,1728000,1.979,236.5
8996,高力,715000,3.1387,846.0
