股票代號,股票名稱,股數,持股權重,收盤價
1519,華城,207000,1.0149,926.0
2059,川湖,142000,2.7817,3615.0
2308,台達電,275000,2.1656,1550.0
2317,鴻海,342000,0.3711,200.0
2330,台積電,607000,6.1144,1845.0
2344,華邦電,513000,0.284,98.2
2345,智邦,539000,4.6045,1685.0
2360,致茂,362000,2.9816,1625.0
2368,金像電,222000,1.0971,922.0
2383,台光電,316000,4.7219,2845.0
2408,南亞科,2382000,2.87,226.5
2449,京元電子,552000,0.8555,288.5
2486,一詮,1204000,0.9782,154.5
3017,奇鋐,362000,3.9184,2100.0
3037,欣興,1250000,3.2,506.0
3105,穩懋,904000,1.5772,344.5
3163,波若威,662000,3.091,898.0
3189,景碩,476013,0.9061,351.5
3324,雙鴻,54000,0.302,1035.0
3443,創意,65000,0.9061,2475.0
3529,力旺,66000,0.9311,2785.0
3533,嘉澤,336000,3.6557,2150.0
3653,健策,98000,2.1543,3945.0
3661,世芯-KY,58000,1.0038,3150.0
4749,新應材,504000,2.4206,896.0
4991,環宇-KY,500000,1.1061,437.0
5274,信驊,28000,1.7,11500.0
5289,宜鼎,170000,1.0148,1015.0
5347,世界,2230000,1.4024,124.0
5439,高技,201000,0.3081,287.0
6223,旺矽,192000,3.9215,3750.0
6274,台燿,225000,0.6774,580.0
6442,光聖,304000,3.2737,2125.0
6515,穎崴,109000,4.9682,8450.0
6531,愛普*,359000,1.0009,511.0
6584,南俊國際,458000,1.3764,568.0
6669,緯穎,65000,1.3475,3760.0
6781,AES-KY,194000,1.1768,1125.0
6805,富世達,119000,1.2152,1905.0
7751,竑騰,279000,2.3523,1570.0
7769,鴻勁,139000,2.8777,3865.0
8021,尖點,557920,0.7172,247.5
8046,南電,840000,2.2953,540.0
8210,勤誠,169000,0.8163,904.0
8299,群聯,396000,3.7135,1725.0
8358,金居,748000,0.922,227.0
8996,高力,655000,2.8141,820.0
