股票代號,股票名稱,股數,持股權重
2059,川湖,258000,2.176
2308,台達電,357000,1.567
2330,台積電,1761000,7.7835
2337,旺宏,1271000,0.4303
2344,華邦電,893000,0.1678
2345,智邦,716000,3.2082
2360,致茂,487000,2.029
2368,金像電,669000,1.8446
2383,台光電,537000,4.8341
2408,南亞科,3280000,1.5627
2454,聯發科,180000,0.9397
2455,全新,427000,0.2735
2486,一詮,567000,0.2914
3017,奇鋐,601000,3.4545
3036,文曄,1177000,0.4844
3037,欣興,2310000,3.7608
3081,聯亞,380000,1.8837
3105,穩懋,3433000,3.4941
3131,弘塑,154000,0.8961
3163,波若威,923000,1.9555
3189,景碩,486013,0.5005
3260,威剛,393000,0.3625
3324,雙鴻,151000,0.3551
3443,創意,260000,2.1718
3491,昇達科,97000,0.3058
3529,力旺,4000,0.0316
3533,嘉澤,468000,2.5145
3583,辛耘,33000,0.0516
3653,健策,197000,2.1748
3661,世芯-KY,173000,1.4047
3665,貿聯-KY,667000,3.7595
3711,日月光投控,320000,0.3169
4749,新應材,701000,1.4354
4991,環宇-KY,692000,0.8628
5274,信驊,45000,1.5104
5289,宜鼎,142000,0.3785
6223,旺矽,289000,2.8975
6271,同欣電,2589000,0.9081
6274,台燿,636000,1.2572
6442,光聖,785000,3.1911
6510,精測,422000,3.1058
6515,穎崴,151000,3.1181
6531,愛普*,703000,1.1687
6584,南俊國際,1337000,1.9165
6669,緯穎,465000,4.5677
7751,竑騰,388000,1.9902
7769,鴻勁,194000,2.0532
8021,尖點,334000,0.2593
8046,南電,1108000,2.0577
8299,群聯,711000,2.984
8996,高力,1689000,3.9038
