股票代號,股票名稱,股數,持股權重
1519,華城,200000,1.7486
2059,川湖,127000,3.81
2308,台達電,494000,5.2082
2317,鴻海,314000,0.6028
2327,國巨*,583000,1.4342
2330,台積電,556000,8.3639
2344,華邦電,1079000,1.0451
2345,智邦,478000,4.7118
2360,致茂,307000,2.6709
2383,台光電,200000,2.9829
2408,南亞科,950000,2.3289
2449,京元電子,432000,1.1016
2451,創見,454000,0.9826
3017,奇鋐,315000,3.699
3037,欣興,302000,0.862
3131,弘塑,134000,2.0272
3163,波若威,612000,2.0248
3189,景碩,209000,0.3726
3260,威剛,804000,2.381
3324,雙鴻,40000,0.3195
3443,創意,23000,0.5165
3529,力旺,71000,0.995
3653,健策,14000,0.3288
3661,世芯-KY,62000,1.8706
3665,貿聯-KY,379000,4.6455
4749,新應材,228000,1.6553
5274,信驊,23000,1.7506
5289,宜鼎,154000,1.0005
5347,世界,2060000,2.5603
5439,高技,120000,0.3193
5536,聖暉*,220000,1.2445
6223,旺矽,167000,3.7003
6274,台燿,223000,0.9786
6415,矽力*-KY,800000,1.7931
6442,光聖,124000,1.3817
6515,穎崴,96000,3.3449
6531,愛普*,233000,0.8987
6584,南俊國際,104000,0.2629
6781,AES-KY,178000,1.8156
6805,富世達,52000,0.6284
7769,鴻勁,87000,2.83
8021,尖點,492000,0.9678
8046,南電,147000,0.4662
8210,勤誠,162000,1.3483
8299,群聯,272000,4.8378
8358,金居,699000,1.6177
8996,高力,362000,2.2651
