股票代號,股票名稱,股數,持股權重,收盤價
2059,川湖,258000,2.176,3910.0
2308,台達電,357000,1.567,2165.0
2330,台積電,1761000,7.7835,2135.0
2337,旺宏,1271000,0.4303,154.0
2344,華邦電,893000,0.1678,89.8
2345,智邦,716000,3.2082,2280.0
2360,致茂,487000,2.029,2120.0
2368,金像電,669000,1.8446,1390.0
2383,台光電,537000,4.8341,4545.0
2408,南亞科,3280000,1.5627,215.5
2449,京元電子,166000,0.2077,302.5
2454,聯發科,180000,0.9397,2610.0
2455,全新,427000,0.2735,347.5
2486,一詮,1230000,0.83,270.5
3017,奇鋐,601000,3.4545,2835.0
3036,文曄,1177000,0.4844,204.0
3037,欣興,2310000,3.7608,883.0
3081,聯亞,380000,1.8837,2640.0
3105,穩懋,3433000,3.4941,536.0
3131,弘塑,154000,0.8961,2950.0
3163,波若威,923000,1.9555,1145.0
3189,景碩,486013,0.5005,528.0
3260,威剛,393000,0.3625,436.0
3324,雙鴻,151000,0.3551,1140.0
3443,創意,260000,2.1718,4260.0
3491,昇達科,97000,0.3058,1550.0
3529,力旺,67000,0.8746,3895.0
3533,嘉澤,468000,2.5145,2615.0
3583,辛耘,33000,0.0516,792.0
3653,健策,197000,2.1748,5380.0
3661,世芯-KY,173000,1.4047,4135.0
3665,貿聯-KY,667000,3.7595,2770.0
3711,日月光投控,320000,0.3169,478.0
4749,新應材,701000,1.4354,1005.0
4991,環宇-KY,692000,0.8628,676.0
5274,信驊,45000,1.5104,16475.0
5289,宜鼎,142000,0.3785,1245.0
5347,世界,2277000,1.2867,145.5
6223,旺矽,289000,2.8975,4925.0
6271,同欣電,2589000,0.9081,173.0
6274,台燿,636000,1.2572,1010.0
6442,光聖,785000,3.1911,2110.0
6510,精測,422000,3.1058,3440.0
6515,穎崴,151000,3.1181,10385.0
6531,愛普*,703000,1.1687,840.0
6584,南俊國際,1337000,1.9165,678.0
6669,緯穎,465000,4.5677,4675.0
6781,AES-KY,198000,0.8877,1105.0
6805,富世達,219000,1.8922,2070.0
7751,竑騰,388000,1.9902,2420.0
7769,鴻勁,194000,2.0532,4945.0
8021,尖點,569920,0.7093,402.5
8046,南電,1108000,2.0577,1005.0
8299,群聯,711000,2.984,1900.0
8358,金居,1728000,1.9651,388.5
8996,高力,1689000,3.9038,1250.0
