股票代號,股票名稱,股數,持股權重,收盤價
2059,川湖,293000,3.5143,6180.0
2308,台達電,344000,1.6886,2255.0
2327,國巨*,1566000,2.5701,751.0
2330,台積電,1706000,8.611,2295.0
2337,旺宏,1343000,0.4299,143.5
2344,華邦電,663000,0.2768,154.0
2345,智邦,977000,5.192,2420.0
2360,致茂,370000,2.713,2450.0
2368,金像電,945000,2.6521,1360.0
2383,台光電,563000,5.8697,4770.0
2408,南亞科,2432000,2.3398,339.5
2449,京元電子,166000,0.2077,288.5
2454,聯發科,406000,3.7259,4070.0
2455,全新,2753000,2.3443,359.5
2486,一詮,1230000,0.83,252.0
3008,大立光,125000,0.9817,3535.0
3017,奇鋐,634000,3.518,2570.0
3036,文曄,947000,1.0062,250.0
3037,欣興,2097000,4.1756,911.0
3081,聯亞,273000,1.5469,2495.0
3105,穩懋,1949000,2.0111,451.5
3131,弘塑,87000,1.2799,3030.0
3163,波若威,676000,3.2992,955.0
3189,景碩,457013,0.7651,698.0
3260,威剛,358000,0.322,403.0
3324,雙鴻,93000,0.3987,1095.0
3443,創意,311000,2.9271,4255.0
3491,昇達科,71000,0.5438,1785.0
3529,力旺,67000,0.8746,3200.0
3533,嘉澤,343000,3.2519,2290.0
3583,辛耘,566000,1.0485,807.0
3653,健策,102000,0.788,3820.0
3661,世芯-KY,262000,2.396,4170.0
3665,貿聯-KY,652000,3.0613,2095.0
3711,日月光投控,1629000,2.006,540.0
4749,新應材,526000,1.9923,947.0
4991,環宇-KY,511000,1.1228,612.0
5274,信驊,29000,1.0834,17525.0
5289,宜鼎,98000,0.367,1810.0
5347,世界,2277000,1.2867,156.5
6139,亞翔,250000,0.4311,728.0
6187,萬潤,870000,2.0796,1080.0
6223,旺矽,326000,4.011,5515.0
6274,台燿,441000,1.5153,1535.0
6442,光聖,310000,3.0332,1970.0
6510,精測,142000,2.2051,3565.0
6515,穎崴,145000,2.6072,8380.0
6531,愛普*,367000,0.8081,909.0
6584,南俊國際,2204000,3.0575,624.0
6669,緯穎,319000,3.8534,5275.0
6781,AES-KY,198000,0.8877,1060.0
6805,富世達,219000,1.8922,1895.0
7734,印能科技,56000,0.3651,3025.0
7751,竑騰,375000,1.2365,1430.0
7769,鴻勁,142000,2.6594,7035.0
8021,尖點,569920,0.7093,460.0
8046,南電,858000,2.5005,831.0
8299,群聯,445000,2.3268,2250.0
8358,金居,1728000,1.9651,586.0
8996,高力,1630000,3.9136,1210.0
