股票代號,股票名稱,股數,持股權重
2059,川湖,293000,3.5143
2308,台達電,344000,1.6886
2327,國巨*,1566000,2.5701
2330,台積電,1706000,8.611
2337,旺宏,1343000,0.4299
2345,智邦,977000,5.192
2360,致茂,200000,1.0948
2368,金像電,945000,2.6521
2383,台光電,563000,5.8697
2454,聯發科,406000,3.7259
2455,全新,2753000,2.3443
3008,大立光,125000,0.9817
3017,奇鋐,634000,3.518
3037,欣興,2097000,4.1756
3081,聯亞,273000,1.5469
3105,穩懋,1949000,2.0111
3189,景碩,440013,0.6686
3260,威剛,358000,0.322
3443,創意,311000,2.9271
3491,昇達科,1000,0.0041
3583,辛耘,566000,1.0485
3653,健策,102000,0.788
3661,世芯-KY,262000,2.396
3665,貿聯-KY,652000,3.0613
3711,日月光投控,1629000,2.006
4991,環宇-KY,394000,0.5499
5274,信驊,29000,1.0834
5289,宜鼎,98000,0.367
6139,亞翔,250000,0.4311
6187,萬潤,870000,2.0796
6223,旺矽,326000,4.011
6274,台燿,441000,1.5153
6510,精測,129000,0.9085
6515,穎崴,145000,2.6072
6584,南俊國際,2204000,3.0575
6669,緯穎,319000,3.8534
6805,富世達,109000,0.4536
7734,印能科技,56000,0.3651
7751,竑騰,375000,1.2365
7769,鴻勁,91000,1.4129
8021,尖點,501000,0.4897
8046,南電,718000,1.2948
8299,群聯,445000,2.3268
8996,高力,1630000,3.9136
