股票代號,股票名稱,股數,持股權重,收盤價
2059,川湖,293000,5.7792,8080.0
2303,聯電,7000000,2.6107,153.5
2327,國巨*,2066000,4.4454,816.0
2330,台積電,1406000,8.118,2440.0
2337,旺宏,1343000,0.4607,138.0
2345,智邦,977000,5.7695,2405.0
2383,台光電,563000,7.1272,5125.0
2454,聯發科,406000,3.8098,3825.0
2455,全新,2753000,2.1753,329.0
3008,大立光,420000,3.9663,4345.0
3017,奇鋐,1009000,5.6689,2225.0
3037,欣興,2097000,4.3868,903.0
3189,景碩,440013,0.8363,819.0
3260,威剛,358000,0.3509,405.0
3264,欣銓,72000,0.0404,225.0
3363,上詮,300000,0.436,601.0
3443,創意,311000,3.2269,4270.0
3491,昇達科,1000,0.003,1260.0
3583,辛耘,566000,1.1055,794.0
3661,世芯-KY,215000,2.164,4135.0
3665,貿聯-KY,955000,4.2582,1865.0
3711,日月光投控,1629000,2.6366,670.0
5289,宜鼎,98000,0.3584,1515.0
6139,亞翔,250000,0.5229,883.0
6182,合晶,4500000,1.8558,189.5
6187,萬潤,1220000,3.0626,1035.0
6223,旺矽,326000,5.5182,6640.0
6488,環球晶,394000,1.2716,1485.0
6515,穎崴,120000,2.2277,7375.0
6584,南俊國際,2231000,3.5363,666.0
6805,富世達,109000,0.3804,1410.0
7734,印能科技,56000,0.3795,2770.0
7751,竑騰,372000,1.1517,1260.0
8021,尖點,1501000,1.8696,508.0
8299,群聯,445000,2.3618,2170.0
8996,高力,1630000,4.7933,1240.0
