股票代號,股票名稱,股數,持股權重,收盤價
2059,川湖,323000,3.1842,5215.0
2308,台達電,357000,1.6989,2420.0
2327,國巨*,1600000,2.2983,790.0
2330,台積電,1761000,8.072,2355.0
2337,旺宏,1465000,0.4747,167.5
2344,華邦電,663000,0.2768,168.0
2345,智邦,1012000,4.7865,2510.0
2360,致茂,370000,2.713,2580.0
2368,金像電,669000,1.7188,1325.0
2383,台光電,636000,6.338,5070.0
2408,南亞科,2432000,2.3398,381.5
2449,京元電子,166000,0.2077,318.0
2454,聯發科,412000,3.4562,4555.0
2455,全新,2827000,2.322,415.5
2486,一詮,1230000,0.83,266.5
3017,奇鋐,651000,3.3768,2785.0
3036,文曄,947000,1.0062,287.5
3037,欣興,2902000,5.9591,1050.0
3081,聯亞,380000,1.9341,2685.0
3105,穩懋,2033000,2.0853,530.0
3131,弘塑,87000,1.2799,3265.0
3163,波若威,676000,3.2992,1060.0
3189,景碩,486013,0.6896,774.0
3260,威剛,393000,0.3174,427.0
3324,雙鴻,93000,0.3987,1145.0
3443,創意,360000,3.2722,4655.0
3491,昇達科,71000,0.5438,2165.0
3529,力旺,67000,0.8746,3280.0
3533,嘉澤,343000,3.2519,2675.0
3583,辛耘,567000,0.9568,867.0
3653,健策,197000,1.3592,3840.0
3661,世芯-KY,293000,2.5178,4855.0
3665,貿聯-KY,667000,2.7068,2120.0
3711,日月光投控,1640000,1.9503,601.0
4749,新應材,526000,1.9923,1065.0
4991,環宇-KY,574000,0.8155,735.0
5274,信驊,30000,1.1065,18500.0
5289,宜鼎,157000,0.5531,1905.0
5347,世界,2277000,1.2867,179.0
6139,亞翔,259000,0.3952,777.0
6223,旺矽,339000,3.9325,5680.0
6274,台燿,636000,2.092,1705.0
6442,光聖,310000,3.0332,1885.0
6510,精測,272000,1.6623,3290.0
6515,穎崴,151000,2.5466,8705.0
6531,愛普*,367000,0.8081,1125.0
6584,南俊國際,1485000,2.1504,731.0
6669,緯穎,400000,4.2392,5515.0
6781,AES-KY,198000,0.8877,1200.0
6805,富世達,219000,1.8922,2120.0
7734,印能科技,59000,0.422,3415.0
7751,竑騰,384000,1.3191,1830.0
7769,鴻勁,142000,2.6594,7515.0
8021,尖點,569920,0.7093,464.0
8046,南電,1058000,1.7462,905.0
8299,群聯,489000,2.4508,2770.0
8358,金居,1728000,1.9651,668.0
8996,高力,1674000,3.5515,1045.0
