股票代號,股票名稱,股數,持股權重
1303,南亞,5445000,2.3897
1815,富喬,10877000,2.2991
2059,川湖,293000,8.2752
2308,台達電,300000,1.2917
2330,台積電,1406000,7.9386
2337,旺宏,1343000,0.4253
2345,智邦,1080000,5.5471
2383,台光電,466000,5.8482
2454,聯發科,406000,3.8142
2455,全新,2753000,2.5112
3008,大立光,420000,4.3841
3017,奇鋐,1002000,6.5727
3037,欣興,2497000,5.8764
3189,景碩,840013,1.666
3231,緯創,7662000,3.5082
3260,威剛,358000,0.349
3264,欣銓,72000,0.038
3443,創意,160000,1.7195
3583,辛耘,147000,0.2427
3661,世芯-KY,215000,1.9382
3665,貿聯-KY,1161000,6.032
3711,日月光投控,1629000,2.4347
4958,臻鼎-KY,1000000,1.1162
5289,宜鼎,98000,0.3406
5347,世界,629000,0.235
6139,亞翔,250000,0.4792
6187,萬潤,801000,2.0713
6223,旺矽,263000,3.884
6515,穎崴,42000,0.6805
6584,南俊國際,2231000,2.7628
6669,緯穎,77000,1.0978
6805,富世達,109000,0.4538
7734,印能科技,56000,0.459
7751,竑騰,257000,0.8474
8021,尖點,2682000,2.7646
8996,高力,1630000,4.157
