股票代號,股票名稱,股數,持股權重
2059,川湖,258000,2.0713
2308,台達電,357000,1.5303
2330,台積電,1761000,7.8683
2337,旺宏,1271000,0.4089
2344,華邦電,893000,0.172
2345,智邦,716000,3.3147
2360,致茂,487000,2.0286
2368,金像電,669000,1.8758
2383,台光電,537000,4.7391
2408,南亞科,3280000,1.5714
2454,聯發科,180000,0.9495
2455,全新,427000,0.2739
2486,一詮,567000,0.2636
3017,奇鋐,601000,3.3703
3036,文曄,1177000,0.4914
3037,欣興,2310000,3.8443
3081,聯亞,380000,1.9201
3105,穩懋,3433000,3.459
3131,弘塑,154000,0.8915
3163,波若威,924000,1.9943
3189,景碩,486013,0.498
3260,威剛,393000,0.3836
3324,雙鴻,151000,0.3487
3443,創意,260000,2.1975
3491,昇達科,97000,0.3169
3529,力旺,4000,0.0321
3533,嘉澤,468000,2.5206
3653,健策,197000,1.967
3661,世芯-KY,173000,1.3959
3665,貿聯-KY,667000,3.5386
3711,日月光投控,320000,0.3198
4749,新應材,701000,1.4027
4991,環宇-KY,692000,0.8752
5274,信驊,45000,1.461
5289,宜鼎,142000,0.3738
6223,旺矽,289000,2.8449
6271,同欣電,2589000,0.9165
6274,台燿,636000,1.2393
6442,光聖,785000,3.0165
6510,精測,422000,3.1539
6515,穎崴,151000,3.0871
6531,愛普*,703000,1.1344
6584,南俊國際,1337000,1.904
6669,緯穎,465000,4.5024
6805,富世達,298000,1.2533
7751,竑騰,388000,2.1249
7769,鴻勁,194000,1.9958
8021,尖點,661000,0.5326
8046,南電,1108000,2.083
8299,群聯,711000,2.8254
8996,高力,1689000,4.0033
