股票代號,股票名稱,股數,持股權重
1303,南亞,6900000,1.17
1319,東陽,573000,0.17
1560,中砂,517000,0.49
2059,川湖,138000,1.49
2308,台達電,1959000,5.4
2317,鴻海,4575000,3.11
2327,國巨*,1129000,0.81
2330,台積電,2182000,9.26
2344,華邦電,1000,0.0
2345,智邦,1888000,5.5
2354,鴻準,3806000,0.74
2357,華碩,1000,0.0
2368,金像電,3601000,6.0
2383,台光電,1421000,5.79
2439,美律,1000,0.0
2449,京元電子,5619000,3.53
2454,聯發科,1000,0.0
2884,玉山金,1010,0.0
3008,大立光,1000,0.01
3017,奇鋐,1617000,6.22
3037,欣興,1000,0.0
3044,健鼎,93000,0.09
3045,台灣大,1000,0.0
3211,順達,469000,0.37
3217,優群,172000,0.09
3231,緯創,3955000,1.7
3406,玉晶光,1000,0.0
3515,華擎,1001000,0.74
3533,嘉澤,245000,0.88
3583,辛耘,1000,0.0
3653,健策,536000,4.31
3661,世芯-KY,230000,2.11
3665,貿聯-KY,1369848,6.6
3711,日月光投控,1000,0.0
3715,定穎投控,967000,0.32
4958,臻鼎-KY,1656000,0.72
5274,信驊,1000,0.02
5347,世界,684000,0.19
5536,聖暉*,495000,0.99
6139,亞翔,930000,1.26
6191,精成科,2678000,0.92
6223,旺矽,586000,3.5
6274,台燿,2987000,3.66
6510,精測,140000,0.7
6515,穎崴,121000,0.92
6669,緯穎,527000,6.56
6805,富世達,731000,3.02
8210,勤誠,1036000,2.81
8299,群聯,118000,0.38
8358,金居,1184000,0.86
