股票代號,股票名稱,股數,持股權重
2059,川湖,293000,4.1938
2308,台達電,344000,1.7499
2327,國巨*,1566000,2.7247
2330,台積電,1706000,8.2833
2337,旺宏,1343000,0.4116
2345,智邦,977000,5.0935
2360,致茂,200000,1.0068
2368,金像電,945000,2.9759
2383,台光電,563000,6.0067
2454,聯發科,406000,3.8271
2455,全新,2753000,2.2906
3008,大立光,125000,1.0229
3017,奇鋐,809000,4.337
3037,欣興,2097000,4.2803
3105,穩懋,1949000,2.0383
3189,景碩,440013,0.6617
3260,威剛,358000,0.3174
3363,上詮,300000,0.5245
3443,創意,311000,2.8235
3491,昇達科,1000,0.0038
3583,辛耘,566000,1.0324
3653,健策,214000,1.7738
3661,世芯-KY,262000,2.3455
3665,貿聯-KY,955000,4.3351
3711,日月光投控,1629000,1.9524
4991,環宇-KY,394000,0.4963
5274,信驊,29000,1.0907
5289,宜鼎,98000,0.4108
6139,亞翔,250000,0.3944
6187,萬潤,1220000,2.9039
6223,旺矽,326000,4.0412
6274,台燿,441000,1.5002
6510,精測,129000,0.9211
6515,穎崴,145000,2.6298
6584,南俊國際,2204000,3.0966
6669,緯穎,319000,3.5614
6805,富世達,109000,0.4477
7734,印能科技,56000,0.3757
7751,竑騰,375000,1.173
7769,鴻勁,91000,1.3312
8021,尖點,501000,0.534
8046,南電,718000,1.3823
8299,群聯,445000,2.2122
8996,高力,1630000,4.5666
