股票代號,股票名稱,股數,持股權重
2059,川湖,258000,2.0166
2308,台達電,357000,1.5257
2330,台積電,1311000,5.9001
2337,旺宏,1271000,0.3455
2344,華邦電,893000,0.1622
2345,智邦,716000,3.1559
2360,致茂,487000,1.9259
2368,金像電,669000,1.9153
2383,台光電,537000,4.9496
2408,南亞科,3280000,1.3917
2454,聯發科,80000,0.4012
2486,一詮,567000,0.2616
3017,奇鋐,601000,3.6455
3036,文曄,1177000,0.4824
3037,欣興,2310000,3.7587
3081,聯亞,380000,2.2071
3105,穩懋,3433000,3.8678
3131,弘塑,154000,0.9928
3163,波若威,924000,2.1981
3189,景碩,486013,0.5265
3260,威剛,393000,0.3237
3324,雙鴻,151000,0.3778
3443,創意,260000,2.1608
3491,昇達科,97000,0.3136
3529,力旺,155000,1.245
3533,嘉澤,468000,2.4291
3653,健策,197000,2.1789
3661,世芯-KY,173000,1.5019
3665,貿聯-KY,667000,3.7986
3711,日月光投控,320000,0.3269
4749,新應材,701000,1.4149
4991,環宇-KY,692000,0.8494
5274,信驊,45000,1.5172
5289,宜鼎,142000,0.3173
6223,旺矽,289000,2.7679
6271,同欣電,2589000,0.9492
6274,台燿,636000,1.3689
6442,光聖,785000,3.0397
6510,精測,422000,3.1551
6515,穎崴,151000,3.1288
6531,愛普*,703000,1.141
6584,南俊國際,1337000,2.0295
6669,緯穎,465000,4.4392
6805,富世達,298000,1.1754
7751,竑騰,388000,1.922
7769,鴻勁,194000,1.89
8021,尖點,661920,0.6148
8046,南電,1108000,1.9946
8299,群聯,711000,2.4602
8358,金居,1508000,1.1166
8996,高力,1689000,3.9137
