股票代號,股票名稱,股數,持股權重
2059,川湖,293000,4.4353
2308,台達電,344000,1.6692
2327,國巨*,1566000,2.9331
2330,台積電,1706000,8.6331
2337,旺宏,1343000,0.431
2345,智邦,977000,4.9976
2360,致茂,200000,1.0055
2368,金像電,945000,2.7326
2383,台光電,563000,5.9571
2454,聯發科,406000,3.7177
2455,全新,2753000,2.1229
3008,大立光,260000,2.2897
3017,奇鋐,1009000,5.316
3037,欣興,2097000,4.1436
3105,穩懋,1949000,2.1561
3189,景碩,440013,0.5879
3260,威剛,358000,0.318
3264,欣銓,72000,0.0358
3363,上詮,300000,0.4843
3443,創意,311000,2.9841
3491,昇達科,1000,0.0037
3583,辛耘,566000,0.9956
3653,健策,214000,1.7298
3661,世芯-KY,262000,2.3561
3665,貿聯-KY,955000,4.8327
3711,日月光投控,1629000,2.1054
5289,宜鼎,98000,0.3875
6139,亞翔,250000,0.4408
6187,萬潤,1220000,2.8998
6223,旺矽,326000,4.6313
6515,穎崴,145000,3.0462
6584,南俊國際,2204000,2.8245
6669,緯穎,228000,2.4224
6805,富世達,109000,0.4357
7734,印能科技,56000,0.341
7751,竑騰,375000,1.1295
7769,鴻勁,91000,1.4373
8021,尖點,1501000,1.7164
8046,南電,718000,1.2882
8299,群聯,445000,2.2519
8996,高力,1630000,4.0885
