股票代號,股票名稱,股數,持股權重
2059,川湖,293000,4.9268
2303,聯電,7000000,2.715
2327,國巨*,1566000,3.8517
2330,台積電,1406000,7.8806
2337,旺宏,1343000,0.5034
2345,智邦,977000,5.4067
2368,金像電,325000,0.8877
2383,台光電,563000,7.2566
2454,聯發科,406000,3.7543
2455,全新,2753000,2.1876
3008,大立光,380000,3.9362
3017,奇鋐,1009000,5.4884
3037,欣興,2097000,4.8403
3189,景碩,440013,0.8429
3260,威剛,358000,0.342
3264,欣銓,72000,0.0366
3363,上詮,300000,0.4022
3443,創意,311000,3.2509
3491,昇達科,1000,0.003
3583,辛耘,566000,1.1525
3661,世芯-KY,215000,2.0262
3665,貿聯-KY,955000,4.2461
3711,日月光投控,1629000,2.4155
5289,宜鼎,98000,0.3696
6139,亞翔,250000,0.5646
6182,合晶,4500000,1.1919
6187,萬潤,1220000,2.8275
6223,旺矽,326000,4.6721
6515,穎崴,145000,2.7485
6584,南俊國際,2231000,3.6142
6805,富世達,109000,0.4188
7734,印能科技,56000,0.388
7751,竑騰,372000,1.1701
8021,尖點,1501000,1.853
8299,群聯,445000,2.4626
8996,高力,1630000,5.686
