股票代號,股票名稱,股數,持股權重
1303,南亞,5445000,2.4926
1815,富喬,10877000,2.3726
2059,川湖,260000,8.5518
2301,光寶科,659000,0.4125
2308,台達電,632000,2.6327
2330,台積電,1306000,7.1145
2345,智邦,1074000,5.4696
2357,華碩,196000,0.4082
2360,致茂,76000,0.4009
2376,技嘉,508000,0.4046
2383,台光電,465000,6.6042
2404,漢唐,155000,0.3955
2454,聯發科,406000,3.6103
2455,全新,2753000,2.6308
3008,大立光,420000,5.0855
3017,奇鋐,1001000,6.9537
3026,禾伸堂,261000,0.399
3037,欣興,2483000,6.5074
3081,聯亞,63000,0.4217
3189,景碩,844013,1.671
3231,緯創,7245000,3.0015
3264,欣銓,72000,0.0346
3443,創意,164000,2.0777
3583,辛耘,147000,0.2362
3653,健策,33000,0.389
3661,世芯-KY,215000,1.8282
3665,貿聯-KY,1161000,5.9526
3711,日月光投控,716000,0.9816
4958,臻鼎-KY,1000000,1.0849
5274,信驊,11000,0.4294
5289,宜鼎,98000,0.3274
5347,世界,629000,0.2231
6139,亞翔,250000,0.4474
6187,萬潤,134000,0.3864
6213,聯茂,373000,0.4166
6223,旺矽,268000,3.2327
6274,台燿,113000,0.3996
6515,穎崴,42000,0.607
6584,南俊國際,2231000,3.0741
6669,緯穎,77000,1.1279
7751,竑騰,25000,0.0878
8021,尖點,2682000,2.5077
8046,南電,300000,0.8549
8150,南茂,1957000,0.3991
8996,高力,1630000,4.3838
