股票代號,股票名稱,股數,持股權重
1303,南亞,5445000,2.2507
1815,富喬,1777000,0.345
2059,川湖,293000,6.7447
2308,台達電,300000,1.1782
2330,台積電,1406000,7.9081
2337,旺宏,1343000,0.3907
2345,智邦,1080000,6.0745
2383,台光電,563000,7.0157
2454,聯發科,406000,3.8043
2455,全新,2753000,2.356
3008,大立光,520000,5.4902
3017,奇鋐,1002000,6.316
3037,欣興,2497000,5.5936
3189,景碩,440013,0.8182
3231,緯創,7662000,3.6222
3260,威剛,358000,0.3458
3264,欣銓,72000,0.0337
3443,創意,211000,2.1203
3583,辛耘,147000,0.2491
3661,世芯-KY,215000,1.767
3665,貿聯-KY,991000,5.5259
3711,日月光投控,1629000,2.3103
4958,臻鼎-KY,1000000,1.0764
5289,宜鼎,98000,0.3361
5347,世界,629000,0.2356
6139,亞翔,250000,0.4763
6187,萬潤,1220000,3.2239
6223,旺矽,326000,4.663
6488,環球晶,394000,0.9093
6515,穎崴,42000,0.6694
6584,南俊國際,2231000,2.5718
6669,緯穎,77000,1.1583
6805,富世達,109000,0.4201
7734,印能科技,56000,0.5009
7751,竑騰,310000,1.0258
8021,尖點,2501000,2.3677
8299,群聯,366000,1.6149
8996,高力,1630000,4.0703
