股票代號,股票名稱,股數,持股權重
1519,華城,292000,2.1524
2059,川湖,129000,3.9165
2308,台達電,502000,4.7784
2317,鴻海,320000,0.6597
2327,國巨*,585000,1.3063
2330,台積電,565000,8.6151
2344,華邦電,1079000,0.993
2345,智邦,350000,3.8052
2360,致茂,307000,2.6425
2368,金像電,269000,1.6164
2382,廣達,213000,0.539
2383,台光電,229000,3.3265
2408,南亞科,950000,2.0485
2449,京元電子,438000,1.067
2451,創見,945000,2.0207
3017,奇鋐,362000,4.4256
3037,欣興,365000,0.8019
3131,弘塑,139000,2.2887
3163,波若威,625000,2.0216
3189,景碩,213000,0.3478
3260,威剛,819000,2.0247
3324,雙鴻,130000,1.1295
3443,創意,25000,0.5492
3529,力旺,73000,1.1164
3653,健策,14000,0.3202
3661,世芯-KY,63000,2.0633
3665,貿聯-KY,305000,3.8388
4749,新應材,132000,1.1076
5274,信驊,9000,0.654
5289,宜鼎,157000,0.8881
5347,世界,2073000,2.2257
5439,高技,122000,0.3522
5536,聖暉*,238000,1.6985
6223,旺矽,170000,3.3744
6274,台燿,592000,2.5398
6442,光聖,124000,1.583
6515,穎崴,97000,3.0368
6531,愛普*,233000,0.9922
6584,南俊國際,104000,0.3002
6669,緯穎,83000,3.0666
6781,AES-KY,182000,2.1347
6805,富世達,55000,0.6599
7769,鴻勁,88000,2.7352
8021,尖點,500000,0.9834
8046,南電,147000,0.3375
8210,勤誠,162000,1.3315
8299,群聯,341000,5.4611
8358,金居,696000,1.6076
8996,高力,366000,2.3049
