股票代號,股票名稱,股數,持股權重
2059,川湖,293000,6.055
2303,聯電,7000000,2.4748
2327,國巨*,2066000,3.6941
2330,台積電,1406000,8.5827
2337,旺宏,1343000,0.4611
2345,智邦,1080000,6.2767
2383,台光電,563000,7.3388
2454,聯發科,406000,3.9757
2455,全新,2753000,2.2722
3008,大立光,420000,4.273
3017,奇鋐,1002000,5.7724
3026,禾伸堂,909000,1.5328
3037,欣興,2097000,4.8376
3189,景碩,440013,0.8908
3260,威剛,358000,0.3455
3264,欣銓,72000,0.0397
3363,上詮,300000,0.4318
3443,創意,211000,2.3452
3491,昇達科,1000,0.0033
3583,辛耘,147000,0.2867
3661,世芯-KY,215000,1.9631
3665,貿聯-KY,955000,5.1373
3711,日月光投控,1629000,2.718
5289,宜鼎,98000,0.3389
6139,亞翔,250000,0.5366
6187,萬潤,1220000,3.2737
6223,旺矽,326000,4.975
6488,環球晶,394000,1.2426
6515,穎崴,42000,0.6943
6584,南俊國際,2231000,3.1323
6805,富世達,109000,0.3867
7734,印能科技,56000,0.4458
7751,竑騰,318000,1.0191
8021,尖點,1501000,1.5977
8299,群聯,445000,2.1674
8996,高力,1630000,4.4775
