股票代號,股票名稱,股數,持股權重
1303,南亞,6900000,1.13
1319,東陽,573000,0.17
1560,中砂,517000,0.48
2059,川湖,138000,1.52
2308,台達電,1959000,5.49
2317,鴻海,4575000,3.22
2327,國巨*,1129000,0.81
2330,台積電,2105000,9.13
2344,華邦電,1000,0.0
2345,智邦,1700000,4.83
2354,鴻準,3806000,0.76
2357,華碩,1000,0.0
2368,金像電,3439000,5.92
2383,台光電,1421000,5.83
2439,美律,1000,0.0
2449,京元電子,5619000,3.6
2454,聯發科,1000,0.0
2884,玉山金,1010,0.0
3008,大立光,1000,0.01
3017,奇鋐,1524000,5.92
3037,欣興,1000,0.0
3044,健鼎,93000,0.09
3045,台灣大,1000,0.0
3211,順達,469000,0.38
3217,優群,172000,0.09
3231,緯創,3955000,1.72
3406,玉晶光,175000,0.25
3515,華擎,1001000,0.74
3533,嘉澤,245000,0.89
3583,辛耘,1000,0.0
3653,健策,513000,4.09
3661,世芯-KY,302000,2.83
3665,貿聯-KY,1369848,6.88
3711,日月光投控,1000,0.0
3715,定穎投控,967000,0.34
4958,臻鼎-KY,1656000,0.73
4966,譜瑞-KY,1000,0.0
5274,信驊,1000,0.02
5347,世界,684000,0.19
5536,聖暉*,495000,1.01
6139,亞翔,730000,0.99
6191,精成科,2628000,0.91
6223,旺矽,586000,3.37
6274,台燿,2839000,3.49
6510,精測,60000,0.28
6515,穎崴,44000,0.32
6669,緯穎,513000,6.58
6805,富世達,731000,3.08
8210,勤誠,1036000,2.9
8299,群聯,118000,0.39
