股票代號,股票名稱,股數,持股權重
1303,南亞,5445000,2.2541
1815,富喬,6277000,1.2636
2059,川湖,293000,6.8632
2308,台達電,300000,1.1688
2330,台積電,1406000,7.7117
2337,旺宏,1343000,0.4017
2345,智邦,1080000,6.0364
2383,台光電,466000,5.7333
2454,聯發科,406000,3.691
2455,全新,2753000,2.3751
3008,大立光,520000,5.5776
3017,奇鋐,1002000,6.832
3037,欣興,2497000,5.6346
3189,景碩,840013,1.6617
3231,緯創,7662000,3.3673
3260,威剛,358000,0.3495
3264,欣銓,72000,0.0353
3443,創意,211000,2.1922
3583,辛耘,147000,0.2512
3661,世芯-KY,215000,1.8249
3665,貿聯-KY,1161000,6.3814
3711,日月光投控,1629000,2.2478
4958,臻鼎-KY,1000000,1.1178
5289,宜鼎,98000,0.3659
5347,世界,629000,0.221
6139,亞翔,250000,0.4847
6187,萬潤,801000,2.1827
6223,旺矽,326000,4.7631
6515,穎崴,42000,0.6599
6584,南俊國際,2231000,2.587
6669,緯穎,77000,1.1187
6805,富世達,109000,0.4449
7734,印能科技,56000,0.4402
7751,竑騰,270000,0.8797
8021,尖點,2501000,2.4216
8299,群聯,366000,1.7188
8996,高力,1630000,4.2906
