股票代號,股票名稱,股數,持股權重
2059,川湖,293000,4.7657
2303,聯電,2000000,0.7398
2308,台達電,224000,1.0138
2327,國巨*,1566000,3.4757
2330,台積電,1406000,7.6179
2337,旺宏,1343000,0.5026
2345,智邦,977000,5.1766
2360,致茂,50000,0.2464
2368,金像電,945000,2.6012
2383,台光電,563000,6.9829
2454,聯發科,406000,4.0064
2455,全新,2753000,2.3842
3008,大立光,380000,4.1343
3017,奇鋐,1009000,5.3242
3037,欣興,2097000,4.4443
3105,穩懋,1949000,2.2137
3189,景碩,440013,0.696
3260,威剛,358000,0.3209
3264,欣銓,72000,0.0365
3363,上詮,300000,0.4471
3443,創意,311000,3.1975
3491,昇達科,1000,0.0029
3583,辛耘,566000,1.0862
3653,健策,132000,1.1029
3661,世芯-KY,215000,2.0467
3665,貿聯-KY,955000,4.1561
3711,日月光投控,1629000,2.3465
5289,宜鼎,98000,0.4019
6139,亞翔,250000,0.4302
6187,萬潤,1220000,3.1059
6223,旺矽,326000,4.7385
6515,穎崴,145000,2.9816
6584,南俊國際,2204000,3.1125
6805,富世達,109000,0.4186
7734,印能科技,56000,0.413
7751,竑騰,375000,1.2035
8021,尖點,1501000,1.8519
8299,群聯,445000,2.3529
8996,高力,1630000,5.1429
