股票代號,股票名稱,股數,持股權重
1519,華城,207000,0.9502
2059,川湖,187000,3.4713
2308,台達電,274000,2.1316
2317,鴻海,342000,0.3521
2330,台積電,607000,5.7353
2344,華邦電,513000,0.2528
2345,智邦,520000,4.4726
2360,致茂,362000,3.0486
2368,金像電,222000,1.0465
2383,台光電,316000,4.7788
2408,南亞科,2382000,2.7582
2449,京元電子,552000,0.8163
2486,一詮,1204000,0.9119
3017,奇鋐,362000,4.229
3037,欣興,1250000,3.2222
3105,穩懋,904000,1.6642
3163,波若威,662000,2.7501
3189,景碩,447013,0.8068
3324,雙鴻,54000,0.2731
3443,創意,65000,0.8478
3529,力旺,66000,0.9913
3533,嘉澤,336000,3.9166
3653,健策,98000,1.9827
3661,世芯-KY,58000,0.9128
4749,新應材,504000,2.2956
4991,環宇-KY,500000,1.1348
5274,信驊,28000,1.6607
5289,宜鼎,88000,0.4139
5347,世界,2230000,1.3398
5439,高技,201000,0.3106
6223,旺矽,192000,3.6036
6274,台燿,225000,0.7001
6442,光聖,304000,3.247
6510,精測,20000,0.3158
6515,穎崴,109000,4.5589
6531,愛普*,359000,0.9383
6584,南俊國際,458000,1.3123
6669,緯穎,65000,1.1565
6781,AES-KY,194000,1.0709
6805,富世達,119000,1.1641
7751,竑騰,279000,2.3209
7769,鴻勁,139000,2.748
8021,尖點,557920,0.7348
8046,南電,840000,2.4543
8210,勤誠,169000,0.7836
8299,群聯,396000,3.3552
8358,金居,1548000,1.9833
8996,高力,655000,2.8421
