股票代號,股票名稱,股數,持股權重
1519,華城,200000,1.7825
2059,川湖,127000,3.9232
2308,台達電,494000,5.386
2317,鴻海,314000,0.6018
2327,國巨*,583000,1.4705
2330,台積電,556000,8.5157
2344,華邦電,1079000,0.9616
2345,智邦,478000,4.86
2360,致茂,307000,2.7229
2383,台光電,200000,3.1151
2408,南亞科,950000,2.2318
2449,京元電子,432000,1.0709
2451,創見,455000,0.939
3017,奇鋐,315000,3.7478
3037,欣興,302000,0.8858
3131,弘塑,135000,2.0501
3163,波若威,612000,2.0229
3189,景碩,209000,0.387
3260,威剛,804000,2.188
3324,雙鴻,40000,0.3218
3443,創意,23000,0.5423
3529,力旺,71000,0.9338
3653,健策,14000,0.3385
3661,世芯-KY,62000,1.8401
3665,貿聯-KY,379000,4.5585
4749,新應材,228000,1.7065
5274,信驊,23000,1.7653
5289,宜鼎,154000,0.9927
5347,世界,2060000,2.6114
5439,高技,120000,0.3073
5536,聖暉*,220000,1.3021
6223,旺矽,167000,3.6777
6274,台燿,223000,0.9725
6415,矽力*-KY,800000,1.8344
6442,光聖,124000,1.4538
6515,穎崴,96000,3.2438
6531,愛普*,233000,0.9405
6584,南俊國際,104000,0.2708
6781,AES-KY,179000,1.8509
6805,富世達,52000,0.6209
7769,鴻勁,87000,2.808
8021,尖點,492000,0.9919
8046,南電,147000,0.4859
8210,勤誠,162000,1.3583
8299,群聯,272000,4.7073
8358,金居,699000,1.6603
8996,高力,362000,2.249
