股票代號,股票名稱,股數,持股權重
1519,華城,292000,2.3453
2059,川湖,127000,3.8209
2308,台達電,494000,4.7098
2317,鴻海,314000,0.6622
2327,國巨*,585000,1.4653
2330,台積電,556000,8.5515
2344,華邦電,1079000,0.9685
2345,智邦,343000,3.7483
2360,致茂,307000,2.7309
2368,金像電,264000,1.6099
2382,廣達,213000,0.5479
2383,台光電,223000,3.3496
2408,南亞科,950000,2.0208
2449,京元電子,438000,1.0656
2451,創見,945000,2.0441
3017,奇鋐,354000,4.5213
3037,欣興,365000,0.8207
3131,弘塑,139000,2.3004
3163,波若威,612000,2.0009
3189,景碩,209000,0.3233
3260,威剛,804000,1.9778
3324,雙鴻,40000,0.3568
3443,創意,24000,0.5223
3529,力旺,72000,1.0944
3653,健策,14000,0.3085
3661,世芯-KY,62000,1.9294
3665,貿聯-KY,299000,4.0205
4749,新應材,132000,1.0839
5274,信驊,23000,1.6725
5289,宜鼎,154000,0.8934
5347,世界,2073000,2.312
5439,高技,120000,0.3329
5536,聖暉*,238000,1.7211
6223,旺矽,167000,3.5223
6442,光聖,124000,1.5168
6515,穎崴,97000,3.0492
6531,愛普*,233000,0.9818
6584,南俊國際,104000,0.2923
6669,緯穎,81000,2.885
6781,AES-KY,182000,1.9725
6805,富世達,52000,0.608
7769,鴻勁,88000,2.7742
8021,尖點,500000,0.9646
8046,南電,147000,0.3457
8210,勤誠,162000,1.4264
8299,群聯,272000,4.3425
8358,金居,696000,1.6338
8996,高力,366000,2.4558
