股票代號,股票名稱,股數,持股權重
1519,華城,204000,1.5131
2059,川湖,134000,3.2
2308,台達電,504000,4.996
2317,鴻海,325000,0.5474
2330,台積電,556000,7.6891
2344,華邦電,379000,0.3218
2345,智邦,488000,4.7359
2360,致茂,313000,2.9942
2368,金像電,60000,0.3435
2383,台光電,164000,2.7739
2408,南亞科,2279000,4.5103
2449,京元電子,932000,2.1126
2454,聯發科,151000,2.0359
2486,一詮,1150000,1.116
3017,奇鋐,331000,4.0497
3037,欣興,1193000,3.9819
3163,波若威,612000,3.2921
3189,景碩,213000,0.4643
3324,雙鴻,226000,1.8094
3443,創意,23000,0.4416
3529,力旺,71000,1.2451
3533,嘉澤,164000,2.0179
3653,健策,14000,0.3027
3661,世芯-KY,37000,0.8951
3665,貿聯-KY,217000,2.1209
4749,新應材,240000,1.5156
5274,信驊,26000,1.7536
5289,宜鼎,157000,0.8478
5347,世界,2101000,1.9443
5439,高技,126000,0.255
6223,旺矽,175000,3.5725
6274,台燿,238000,0.8991
6442,光聖,124000,1.8437
6515,穎崴,100000,3.5457
6531,愛普*,245000,0.7362
6584,南俊國際,136000,0.4006
6669,緯穎,50000,1.3864
6781,AES-KY,191000,1.5954
6805,富世達,55000,0.6519
7751,竑騰,83000,0.699
7769,鴻勁,92000,3.0994
8021,尖點,509920,0.9049
8046,南電,160000,0.6155
8210,勤誠,165000,1.0499
8299,群聯,394000,5.162
8358,金居,713000,1.4333
8996,高力,599000,3.6498
