股票代號,股票名稱,股數,持股權重
1519,華城,204000,1.3183
2059,川湖,134000,3.1172
2308,台達電,504000,4.8924
2317,鴻海,325000,0.4935
2330,台積電,556000,7.479
2344,華邦電,379000,0.2995
2345,智邦,488000,5.0247
2360,致茂,313000,3.2445
2368,金像電,60000,0.3735
2383,台光電,299000,5.0793
2408,南亞科,2379000,4.1898
2449,京元電子,932000,1.9774
2486,一詮,1150000,1.1203
3017,奇鋐,331000,4.2688
3037,欣興,1193000,3.8547
3163,波若威,612000,3.2674
3189,景碩,237013,0.4774
3324,雙鴻,226000,1.614
3443,創意,23000,0.3787
3529,力旺,62000,1.0682
3533,嘉澤,164000,1.9217
3653,健策,14000,0.3382
3661,世芯-KY,37000,0.8632
3665,貿聯-KY,217000,2.4901
4749,新應材,240000,1.6208
5274,信驊,26000,1.8126
5289,宜鼎,157000,1.0831
5347,世界,2501000,1.9769
5439,高技,126000,0.2319
6223,旺矽,175000,3.986
6274,台燿,238000,0.8061
6442,光聖,124000,1.5562
6515,穎崴,100000,4.0909
6531,愛普*,245000,0.75
6584,南俊國際,136000,0.363
6669,緯穎,50000,1.4526
6781,AES-KY,191000,1.3707
6805,富世達,55000,0.7112
7751,竑騰,166000,1.4963
7769,鴻勁,127000,3.8085
8021,尖點,509920,0.8556
8046,南電,160000,0.5219
8210,勤誠,165000,1.0227
8299,群聯,394000,5.1632
8358,金居,713000,1.1148
8996,高力,599000,3.4638
