股票代號,股票名稱,股數,持股權重
2059,川湖,293000,5.7792
2303,聯電,7000000,2.6107
2327,國巨*,2066000,4.4454
2330,台積電,1406000,8.118
2337,旺宏,1343000,0.4607
2345,智邦,977000,5.7695
2383,台光電,563000,7.1272
2454,聯發科,406000,3.8098
2455,全新,2753000,2.1753
3008,大立光,420000,3.9663
3017,奇鋐,1009000,5.6689
3037,欣興,2097000,4.3868
3189,景碩,440013,0.8363
3260,威剛,358000,0.3509
3264,欣銓,72000,0.0404
3363,上詮,300000,0.436
3443,創意,311000,3.2269
3491,昇達科,1000,0.003
3583,辛耘,566000,1.1055
3661,世芯-KY,215000,2.164
3665,貿聯-KY,955000,4.2582
3711,日月光投控,1629000,2.6366
5289,宜鼎,98000,0.3584
6139,亞翔,250000,0.5229
6182,合晶,4500000,1.8558
6187,萬潤,1220000,3.0626
6223,旺矽,326000,5.5182
6488,環球晶,394000,1.2716
6515,穎崴,120000,2.2277
6584,南俊國際,2231000,3.5363
6805,富世達,109000,0.3804
7734,印能科技,56000,0.3795
7751,竑騰,372000,1.1517
8021,尖點,1501000,1.8696
8299,群聯,445000,2.3618
8996,高力,1630000,4.7933
