股票代號,股票名稱,股數,持股權重
1519,華城,204000,1.4597
2059,川湖,134000,3.0075
2308,台達電,504000,4.8719
2317,鴻海,325000,0.55
2330,台積電,556000,7.8251
2344,華邦電,379000,0.3228
2345,智邦,488000,5.0607
2360,致茂,313000,2.6778
2368,金像電,60000,0.3635
2383,台光電,224000,3.6088
2408,南亞科,1841000,3.941
2449,京元電子,932000,2.185
2454,聯發科,151000,2.0077
2486,一詮,1150000,1.3416
3017,奇鋐,331000,3.7267
3037,欣興,1193000,3.5833
3163,波若威,612000,2.933
3189,景碩,213000,0.4607
3324,雙鴻,226000,1.6991
3443,創意,23000,0.4037
3529,力旺,71000,1.1465
3533,嘉澤,164000,1.974
3653,健策,14000,0.3194
3661,世芯-KY,37000,0.9126
3665,貿聯-KY,387000,3.6979
4749,新應材,240000,1.5608
5274,信驊,26000,1.8787
5289,宜鼎,157000,0.8815
5347,世界,2101000,1.9453
5439,高技,126000,0.2762
6223,旺矽,175000,3.636
6274,台燿,238000,0.9502
6442,光聖,124000,1.8691
6515,穎崴,101000,3.5125
6531,愛普*,245000,0.7304
6584,南俊國際,136000,0.4382
6669,緯穎,50000,1.4148
6781,AES-KY,191000,1.6977
6805,富世達,55000,0.6029
7769,鴻勁,92000,2.9984
8021,尖點,509920,0.8423
8046,南電,160000,0.5422
8210,勤誠,165000,1.0877
8299,群聯,327000,4.6627
8358,金居,713000,1.4444
8996,高力,539000,3.5094
