股票代號,股票名稱,股數,持股權重
1519,華城,267000,2.1505
2059,川湖,94000,3.7072
2308,台達電,460000,4.6061
2317,鴻海,293000,0.696
2330,台積電,519000,8.2198
2344,華邦電,1071000,0.934
2345,智邦,332000,4.1166
2360,致茂,279000,2.2966
2368,金像電,246000,1.7737
2382,廣達,330000,0.9043
2383,台光電,296000,5.0735
2408,南亞科,875000,1.7732
2451,創見,900000,1.838
3017,奇鋐,365000,5.8188
3037,欣興,334000,0.7638
3131,弘塑,126000,2.0283
3163,波若威,573000,2.3523
3189,景碩,195000,0.3007
3231,緯創,538000,0.824
3260,威剛,751000,2.0384
3324,雙鴻,190000,2.0391
3529,力旺,67000,1.2321
3653,健策,11000,0.3163
3665,貿聯-KY,280000,4.3908
5289,宜鼎,157000,0.8572
5439,高技,91000,0.3024
5536,聖暉*,230000,1.8668
6223,旺矽,155000,3.658
6274,台燿,545000,2.7428
6442,光聖,109000,1.5616
6515,穎崴,88000,2.6361
6531,愛普*,62000,0.2858
6584,南俊國際,531000,1.9281
6669,緯穎,76000,3.4803
6781,AES-KY,166000,2.3609
6805,富世達,125000,2.1164
7769,鴻勁,84000,3.0021
8046,南電,134000,0.3357
8210,勤誠,165000,1.7192
8299,群聯,333000,4.6494
8996,高力,333000,2.0089
