股票代號,股票名稱,股數,持股權重
1519,華城,292000,1.9467
2059,川湖,130000,3.7365
2308,台達電,506000,4.6021
2317,鴻海,323000,0.6802
2330,台積電,569000,8.4159
2344,華邦電,1079000,1.0147
2345,智邦,353000,3.7561
2360,致茂,307000,2.4994
2368,金像電,271000,1.5387
2382,廣達,213000,0.5304
2383,台光電,297000,4.1437
2408,南亞科,950000,2.0217
2449,京元電子,438000,1.0307
2451,創見,945000,1.986
3017,奇鋐,366000,4.4438
3037,欣興,365000,0.7284
3131,弘塑,139000,2.24
3163,波若威,631000,2.095
3189,景碩,215000,0.3322
3231,緯創,589000,0.8243
3260,威剛,826000,2.1152
3324,雙鴻,230000,1.9862
3443,創意,25000,0.5496
3529,力旺,74000,1.1598
3653,健策,14000,0.3072
3661,世芯-KY,30000,0.9748
3665,貿聯-KY,308000,3.8892
4749,新應材,132000,1.1073
5274,信驊,9000,0.5865
5289,宜鼎,158000,0.9138
5439,高技,123000,0.3421
5536,聖暉*,253000,1.7917
6223,旺矽,171000,3.254
6274,台燿,597000,2.4513
6442,光聖,124000,1.4179
6515,穎崴,97000,2.8308
6531,愛普*,233000,0.9371
6584,南俊國際,584000,1.7456
6669,緯穎,84000,3.4639
6781,AES-KY,182000,2.041
6805,富世達,128000,1.588
7769,鴻勁,88000,2.5798
8021,尖點,500000,0.8521
8046,南電,147000,0.3134
8210,勤誠,162000,1.3947
8299,群聯,343000,5.0732
8358,金居,696000,1.6348
8996,高力,366000,1.8357
