股票代號,股票名稱,股數,持股權重
1519,華城,204000,1.4627
2059,川湖,134000,3.1904
2308,台達電,504000,4.9999
2317,鴻海,325000,0.5407
2330,台積電,556000,7.6446
2344,華邦電,379000,0.3284
2345,智邦,488000,4.8072
2360,致茂,313000,3.3012
2368,金像電,60000,0.3287
2383,台光電,164000,2.7172
2408,南亞科,2279000,4.5217
2449,京元電子,932000,2.0503
2454,聯發科,151000,1.9973
2486,一詮,1150000,1.0928
3017,奇鋐,331000,4.0671
3037,欣興,1193000,3.9948
3163,波若威,612000,3.4425
3189,景碩,213000,0.4515
3324,雙鴻,226000,1.7778
3443,創意,23000,0.4235
3529,力旺,71000,1.2579
3533,嘉澤,164000,1.9409
3653,健策,14000,0.2967
3661,世芯-KY,37000,0.886
3665,貿聯-KY,217000,2.2735
4749,新應材,240000,1.5237
5274,信驊,26000,1.7195
5289,宜鼎,157000,0.9355
5347,世界,2101000,1.8941
5439,高技,126000,0.2513
6223,旺矽,175000,3.4112
6274,台燿,238000,0.8947
6442,光聖,124000,2.0329
6515,穎崴,100000,3.3242
6531,愛普*,245000,0.7393
6584,南俊國際,136000,0.4023
6669,緯穎,50000,1.4445
6781,AES-KY,191000,1.569
6805,富世達,55000,0.6681
7751,竑騰,166000,1.485
7769,鴻勁,92000,2.802
8021,尖點,509920,0.8981
8046,南電,160000,0.6026
8210,勤誠,165000,1.0728
8299,群聯,394000,5.2663
8358,金居,713000,1.4221
8996,高力,599000,3.6654
