股票代號,股票名稱,股數,持股權重
1303,南亞,6079000,1.08
1560,中砂,510000,0.8
2059,川湖,190000,2.99
2308,台達電,913000,3.96
2317,鴻海,3891000,4.06
2330,台積電,1531000,9.88
2344,華邦電,1000,0.0
2345,智邦,1325000,6.75
2354,鴻準,3284000,1.07
2357,華碩,592000,1.87
2368,金像電,2023000,4.12
2383,台光電,910000,5.47
2439,美律,1000,0.0
2449,京元電子,3979000,3.1
2454,聯發科,104000,0.63
2884,玉山金,645010,0.1
3008,大立光,2000,0.02
3017,奇鋐,1189000,6.39
3037,欣興,1069000,0.77
3045,台灣大,43000,0.02
3131,弘塑,1000,0.01
3211,順達,410000,0.69
3217,優群,1000,0.0
3231,緯創,2098000,1.48
3264,欣銓,1000,0.0
3376,新日興,1236000,1.44
3406,玉晶光,584000,1.16
3515,華擎,332000,0.41
3529,力旺,49000,0.47
3533,嘉澤,239000,1.66
3583,辛耘,205000,0.36
3653,健策,311000,3.41
3661,世芯-KY,202000,3.08
3665,貿聯-KY,1199848,5.86
3711,日月光投控,862000,0.66
4770,上品,134000,0.19
4958,臻鼎-KY,1000,0.0
4966,譜瑞-KY,385000,1.38
5274,信驊,61000,1.54
5347,世界,1498000,0.7
6139,亞翔,1000,0.0
6191,精成科,1511000,0.82
6223,旺矽,525000,4.15
6274,台燿,1920000,2.97
6472,保瑞,306000,0.97
6515,穎崴,1000,0.01
6669,緯穎,301000,4.81
6805,富世達,564000,2.87
8210,勤誠,831000,2.4
8996,高力,236000,0.45
