股票代號,收盤價
1303,51.1
1319,97.2
1560,318.5
2059,3400.0
2308,945.0
2317,227.0
2327,232.0
2330,1440.0
2345,999.0
2354,64.4
2357,612.0
2368,610.0
2383,1470.0
2439,103.0
2449,212.0
2454,1300.0
2884,30.5
3008,2215.0
3017,1385.0
3037,178.5
3044,307.5
3045,109.0
3231,142.5
3515,252.5
3533,1230.0
3583,316.0
3653,2635.0
3661,3110.0
3665,1500.0
3711,217.5
3715,118.5
4958,140.0
6139,449.0
6191,127.5
6515,2645.0
6669,4450.0
6805,1445.0
8210,920.0
8996,502.0
3081,528.0
3211,265.0
3217,165.5
5274,6620.0
5347,90.19999694824219
5536,672.0
6223,2100.0
6274,430.0
6510,1785.0
8299,1015.0
8358,219.0
